airport_id,airport_iata,airport_icao,airport_name,airport_city,airport_country,latitude,longitude,affected_date,expiry_date,iscurrent
4208,OKS,KOKS,GARDEN CO,OSHKOSH,UNITED STATES,41.401111,-102.355,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4394,GLW,KGLW,GLASGOW MUN,GLASGOW,UNITED STATES,37.031944,-85.9525,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4606,PVD,KPVD,GREEN STATE,PROVIDENCE,UNITED STATES,41.723889,-71.428333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7066,ISP,KISP,LONG ISLAND MAC ARTHUR,ISLIP,UNITED STATES,40.795278,-73.100278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7589,MTN,KMTN,MARTIN STATE,BALTIMORE,UNITED STATES,39.325556,-76.413889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7902,OXD,KOXD,MIAMI UNIVERSITY,OXFORD,UNITED STATES,39.501944,-84.784167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8010,MOT,KMOT,MINOT INTL,MINOT,UNITED STATES,48.259444,-101.280278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8293,MGR,KMGR,MOULTRIE MUN,MOULTRIE,UNITED STATES,31.085,-83.803333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8521,CPR,KCPR,NATRONA CO INTL,CASPER,UNITED STATES,42.908056,-106.464444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8625,NBG,KNBG,NEW ORLEANS NAS,NEW ORLEANS,UNITED STATES,29.826111,-90.025556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8740,OME,PAOM,NOME,NOME,UNITED STATES,64.512222,-165.445278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8795,WFK,KFVE,NORTHERN AROOSTOOK REGL,FRENCHVILLE,UNITED STATES,47.285556,-68.312778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9491,GYR,KGYR,PHOENIX GOODYEAR,GOODYEAR,UNITED STATES,33.422778,-112.376111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10617,SLC,KSLC,SALT LAKE CITY INTL,SALT LAKE CITY,UNITED STATES,40.788333,-111.977778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11221,FHU,KFHU,SIERRA VISTA MUN-LIBBY AAF,FT HUACHUCA,UNITED STATES,31.588333,-110.344444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11614,FPR,KFPR,ST LUCIE CO INTL,FT PIERCE,UNITED STATES,27.495,-80.368333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13097,EUF,KEUF,WEEDON,EUFAULA,UNITED STATES,31.951389,-85.128889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13341,GIF,KGIF,WINTER HAVEN'S-GILBERT,WINTER HAVEN,UNITED STATES,28.062778,-81.753333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
940,BTI,PABA,BARTER I LRRS,BARTER I LRRS,UNITED STATES,70.133889,-143.581944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1839,CRS,KCRS,CAMPBELL-CORSICANA MUN,CORSICANA,UNITED STATES,32.0275,-96.398056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2560,CAE,KCAE,COLUMBIA METRO,COLUMBIA,UNITED STATES,33.938889,-81.119444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2895,DFW,KDFW,DALLAS-FT WORTH INTL,DALLAS-FT WORTH,UNITED STATES,32.896389,-97.0375,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2997,DEC,KDEC,DECATUR,DECATUR,UNITED STATES,39.834444,-88.865556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3160,MGE,KMGE,DOBBINS AFB,MARIETTA,UNITED STATES,33.915278,-84.516389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3677,EST,KEST,ESTHERVILLE MUN,ESTHERVILLE,UNITED STATES,43.407222,-94.746389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3791,FAM,KFAM,FARMINGTON REGL,FARMINGTON,UNITED STATES,37.761111,-90.428611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4176,BZN,KBZN,GALLATIN,BOZEMAN,UNITED STATES,45.776944,-111.153056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4552,MWH,KMWH,GRANT CO INTL,MOSES LAKE,UNITED STATES,47.207778,-119.320278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4567,AMN,KAMN,GRATIOT COMMUNITY,ALMA,UNITED STATES,43.322222,-84.688056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5435,IPL,KIPL,IMPERIAL CO,IMPERIAL,UNITED STATES,32.834167,-115.578611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5498,IYK,KIYK,INYOKERN,INYOKERN,UNITED STATES,35.658889,-117.829722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5609,MJQ,KMJQ,JACKSON MUN,JACKSON,UNITED STATES,43.65,-94.986667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5758,JLN,KJLN,JOPLIN REGL,JOPLIN,UNITED STATES,37.151667,-94.498333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6279,MPV,KMPV,KNAPP STATE,BARRE-MONTPELIER,UNITED STATES,44.203611,-72.562222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6835,SMN,KSMN,LEMHI CO,SALMON,UNITED STATES,45.123889,-113.881389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7615,LDM,KLDM,MASON CO,LUDINGTON,UNITED STATES,43.9625,-86.407778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7645,MHR,KMHR,MATHER,SACRAMENTO,UNITED STATES,38.553889,-121.2975,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8063,MOD,KMOD,MODESTO CITY-CO-SHAM,MODESTO,UNITED STATES,37.625833,-120.954444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8260,MMU,KMMU,MORRISTOWN MUN,MORRISTOWN,UNITED STATES,40.799444,-74.415,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10361,RKW,KRKW,ROCKWOOD MUN,ROCKWOOD,UNITED STATES,35.922222,-84.689444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11404,SXQ,PASX,SOLDOTNA,SOLDOTNA,UNITED STATES,60.476111,-151.0325,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11482,ABY,KABY,SOUTHWEST GEORGIA REGL,ALBANY,UNITED STATES,31.535556,-84.194444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11560,UST,KSGJ,ST AUGUSTINE,ST AUGUSTINE,UNITED STATES,29.959167,-81.339722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13457,HDN,KHDN,YAMPA VALLEY,HAYDEN,UNITED STATES,40.481111,-107.217778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13485,COD,KCOD,YELLOWSTONE REGL,CODY,UNITED STATES,44.520278,-109.023889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
442,ANY,KANY,ANTHONY MUN,ANTHONY,UNITED STATES,37.158611,-98.079722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
524,ADM,KADM,ARDMORE MUN,ARDMORE,UNITED STATES,34.303333,-97.019444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1333,BFI,KBFI,BOEING FIELD/ KING CO INTL,SEATTLE,UNITED STATES,47.53,-122.301944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1345,ASH,KASH,BOIRE,NASHUA,UNITED STATES,42.781667,-71.514722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1724,NGW,KNGW,CABANISS NOLF,CORPUS CHRISTI,UNITED STATES,27.700278,-97.434444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1980,BXA,KBXA,CARR MEML,BOGALUSA,UNITED STATES,30.813611,-89.865,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2378,CVG,KCVG,CINCINNATI/ NORTHERN KY INTL,CINCINNATI,UNITED STATES,39.046111,-84.662222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2422,PLK,KPLK,CLARK,POINT LOOKOUT,UNITED STATES,36.625833,-93.228889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2810,MIC,KMIC,CRYSTAL,MINNEAPOLIS,UNITED STATES,45.061944,-93.353889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2853,CTB,KCTB,CUT BANK MUN,CUT BANK,UNITED STATES,48.608333,-112.376111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2960,GDV,KGDV,DAWSON COMMUNITY,GLENDIVE,UNITED STATES,47.138611,-104.807222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3318,EGV,KEGV,EAGLE RIVER UNION,EAGLE RIVER,UNITED STATES,45.931667,-89.269167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3911,MTH,KMTH,FLORIDA KEYS MARATHON,MARATHON,UNITED STATES,24.726111,-81.051389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4167,GLE,KGLE,GAINESVILLE MUN,GAINESVILLE,UNITED STATES,33.651389,-97.196944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4863,HNM,PHHN,HANA,HANA,UNITED STATES,20.795556,-156.014444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5270,HUL,KHUL,HOULTON INTL,HOULTON,UNITED STATES,46.123056,-67.791944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6102,KTN,PAKT,KETCHIKAN INTL,KETCHIKAN,UNITED STATES,55.355556,-131.713611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6738,LWC,KLWC,LAWRENCE MUN,LAWRENCE,UNITED STATES,39.011111,-95.216667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8169,MGM,KMGM,MONTGOMERY REGL,MONTGOMERY,UNITED STATES,32.300556,-86.393889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8658,WWT,PAEW,NEWTOK,NEWTOK,UNITED STATES,60.939167,-164.641111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9187,OZA,KOZA,OZONA MUN,OZONA,UNITED STATES,30.735278,-101.203056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9908,PUO,PAUD,PRUDHOE BAY,PRUDHOE BAY,UNITED STATES,70.251667,-148.346667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10650,SBD,KSBD,SAN BERNARDINO INTL,SAN BERNARDINO,UNITED STATES,34.095278,-117.235,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10990,SRC,KSRC,SEARCY MUN,SEARCY,UNITED STATES,35.211944,-91.737222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11148,SHD,KSHD,SHENANDOAH VALLEY REGL,STAUNTON-WAYNESBORO-HARRISONB*,UNITED STATES,38.263889,-78.896389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11415,SME,KSME,SOMERSET-PULASKI CO-WILSON,SOMERSET,UNITED STATES,37.054167,-84.615,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11697,OFK,KOFK,STEFAN MEML,NORFOLK,UNITED STATES,41.985556,-97.435,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12271,TKJ,PATJ,TOK,TOK,UNITED STATES,63.295556,-143.006111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13163,WST,KWST,WESTERLY STATE,WESTERLY,UNITED STATES,41.349722,-71.803333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13403,WRG,PAWG,WRANGELL,WRANGELL,UNITED STATES,56.484444,-132.369722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
31,ABR,KABR,ABERDEEN REGL,ABERDEEN,UNITED STATES,45.449167,-98.421944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
312,AXS,KAXS,ALTUS/ QUARTZ MOUNTAIN REGL,ALTUS,UNITED STATES,34.698889,-99.338056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
909,BKH,PHBK,BARKING SANDS PMRF,KAUAI,UNITED STATES,22.021667,-159.786667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2602,CON,KCON,CONCORD MUN,CONCORD,UNITED STATES,43.202778,-71.502222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3071,TRM,KTRM,DESERT RESORTS REGL,PALM SPRINGS,UNITED STATES,33.627778,-116.16,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3307,DYS,KDYS,DYESS AFB,ABILENE,UNITED STATES,32.420833,-99.854722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4387,FCA,KFCA,GLACIER PARK INTL,KALISPELL,UNITED STATES,48.311389,-114.255,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5805,JNU,PAJN,JUNEAU INTL,JUNEAU,UNITED STATES,58.355,-134.576389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6163,ILE,KILE,KILLEEN MUN,KILLEEN,UNITED STATES,31.085833,-97.686389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6600,LAL,KLAL,LAKELAND LINDER REGL,LAKELAND,UNITED STATES,27.988889,-82.018611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7419,OCH,KOCH,MANGHAM REGL,NACOGDOCHES,UNITED STATES,31.578056,-94.709444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7833,MNM,KMNM,MENOMINEE-MARINETTE TWIN CO,MENOMINEE,UNITED STATES,45.126667,-87.638611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7900,MIA,KMIA,MIAMI INTL,MIAMI,UNITED STATES,25.793333,-80.290556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8167,CXO,KCXO,MONTGOMERY CO,CONROE,UNITED STATES,30.351944,-95.414444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8509,RCT,KRCT,NARTRON,REED CITY,UNITED STATES,43.9,-85.516667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8777,NZY,KNZY,NORTH ISLAND NAS,SAN DIEGO,UNITED STATES,32.699167,-117.215278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8962,OBE,KOBE,OKEECHOBEE CO,OKEECHOBEE,UNITED STATES,27.262778,-80.849722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9485,APG,KAPG,PHILLIPS AAF,ABERDEEN PROVING GROUNDS,UNITED STATES,39.466111,-76.168889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9708,GFD,KGFD,POPE,GREENFIELD,UNITED STATES,39.790278,-85.736111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9765,VPZ,KVPZ,PORTER CO MUN,VALPARAISO,UNITED STATES,41.453889,-87.006944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10000,UKT,KUKT,QUAKERTOWN,QUAKERTOWN,UNITED STATES,40.435278,-75.381944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10344,RST,KRST,ROCHESTER INTL,ROCHESTER,UNITED STATES,43.907222,-92.498889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10606,SNS,KSNS,SALINAS MUN,SALINAS,UNITED STATES,36.662778,-121.606389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10924,ICL,KICL,SCHENCK,CLARINDA,UNITED STATES,40.721667,-95.026389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11156,SHR,KSHR,SHERIDAN CO,SHERIDAN,UNITED STATES,44.769167,-106.980278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11447,SBN,KSBN,SOUTH BEND REGL,SOUTH BEND,UNITED STATES,41.708889,-86.318611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11622,KSM,PASM,ST MARY'S,ST MARY'S,UNITED STATES,62.060556,-163.302222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12385,PSC,KPSC,TRI-CITIES,PASCO,UNITED STATES,46.264722,-119.119167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12389,LNR,KLNR,TRI-CO REGL,LONE ROCK,UNITED STATES,43.211667,-90.181667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12720,VBG,KVBG,VANDENBERG AFB,LOMPOC,UNITED STATES,34.729722,-120.576944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13197,MKC,KMKC,WHEELER DOWNTOWN,KANSAS CITY,UNITED STATES,39.123333,-94.592778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13356,SUA,KSUA,WITHAM,STUART,UNITED STATES,27.181667,-80.221111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13397,ORH,KORH,WORCESTER REGL,WORCESTER,UNITED STATES,42.267222,-71.875833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
698,GRB,KGRB,AUSTIN STRAUBEL INTL,GREEN BAY,UNITED STATES,44.485,-88.129722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1625,BXK,KBXK,BUCKEYE MUN,BUCKEYE,UNITED STATES,33.420833,-112.686389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3358,ETN,KETN,EASTLAND MUN,EASTLAND,UNITED STATES,32.413611,-98.809722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3613,ETS,KEDN,ENTERPRISE MUN,ENTERPRISE,UNITED STATES,31.299722,-85.9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4174,GBG,KGBG,GALESBURG MUN,GALESBURG,UNITED STATES,40.938056,-90.431111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4894,HEZ,KHEZ,HARDY-ANDERS-ADAMS CO,NATCHEZ,UNITED STATES,31.613611,-91.297222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5268,CMX,KCMX,HOUGHTON CO MEML,HANCOCK,UNITED STATES,47.168333,-88.489167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5351,HSL,PAHS,HUSLIA,HUSLIA,UNITED STATES,65.6975,-156.351111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5615,NIP,KNIP,JACKSONVILLE NAS,JACKSONVILLE,UNITED STATES,30.234722,-81.676389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5653,RNZ,KRZL,JASPER CO,RENSSELAER,UNITED STATES,40.947778,-87.1825,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6533,SKF,KSKF,LACKLAND AFB KELLY FLD ANNEX,SAN ANTONIO,UNITED STATES,29.384167,-98.581111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6535,LCI,KLCI,LACONIA MUN,LACONIA,UNITED STATES,43.572778,-71.418889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6892,LOT,KLOT,LEWIS UNIVERSITY,CHICAGO/ ROMEOVILLE,UNITED STATES,41.608333,-88.094444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6945,LIC,KLIC,LIMON MUN,LIMON,UNITED STATES,39.272778,-103.666389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7906,DPG,KDPG,MICHAEL AAF,DUGWAY PROVING GROUND,UNITED STATES,40.199444,-112.937778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8033,MSO,KMSO,MISSOULA INTL,MISSOULA,UNITED STATES,46.916389,-114.090556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8308,MUO,KMUO,MOUNTAIN HOME AFB,MOUNTAIN HOME,UNITED STATES,43.043611,-115.8725,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8577,CIN,KCIN,NEU,CARROLL,UNITED STATES,42.046111,-94.788889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10493,RSL,KRSL,RUSSELL MUN,RUSSELL,UNITED STATES,38.872222,-98.811667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10620,SAS,KSAS,SALTON SEA,SALTON CITY,UNITED STATES,33.241389,-115.9525,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11137,SBX,KSBX,SHELBY,SHELBY,UNITED STATES,48.541389,-111.871944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11501,CMY,KCMY,SPARTA/ FT MC COY,SPARTA,UNITED STATES,43.958333,-90.737778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11509,MUL,KMUL,SPENCE,MOULTRIE,UNITED STATES,31.137778,-83.704167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11653,HUJ,KHHW,STAMPER MUN,HUGO,UNITED STATES,34.035833,-95.541944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12283,TOL,KTOL,TOLEDO EXPRESS,TOLEDO,UNITED STATES,41.586667,-83.807778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12404,ANQ,KANQ,TRI-STATE STEUBEN CO,ANGOLA,UNITED STATES,41.639722,-85.083611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12941,MUE,PHMU,WAIMEA-KOHALA,KAMUELA,UNITED STATES,20.001389,-155.668056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12979,WAL,KWAL,WALLOPS FLIGHT FACILITY,WALLOPS I,UNITED STATES,37.940278,-75.466389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13196,HHI,PHHI,WHEELER AAF,WAHIAWA,UNITED STATES,21.481667,-158.036944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13239,ICT,KICT,WICHITA MID-CONTINENT,WICHITA,UNITED STATES,37.65,-97.433056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
376,AKP,PAKP,ANAKTUVUK PASS,ANAKTUVUK PASS,UNITED STATES,68.133611,-151.743333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
429,ARB,KARB,ANN ARBOR MUN,ANN ARBOR,UNITED STATES,42.223056,-83.745556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
647,ACY,KACY,ATLANTIC CITY INTL,ATLANTIC CITY,UNITED STATES,39.4575,-74.577222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1469,BWG,KBWG,BOWLING GREEN-WARREN CO REGL,BOWLING GREEN,UNITED STATES,36.964444,-86.419722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3040,ESC,KESC,DELTA CO,ESCANABA,UNITED STATES,45.722778,-87.093611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3294,POU,KPOU,DUTCHESS CO,POUGHKEEPSIE,UNITED STATES,41.626667,-73.884167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3347,GGG,KGGG,EAST TEXAS RGNL,LONGVIEW,UNITED STATES,32.383889,-94.711389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3571,LYU,KELO,ELY MUN,ELY,UNITED STATES,47.824444,-91.830833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4022,LFN,KLHZ,FRANKLIN CO,LOUISBURG,UNITED STATES,36.023333,-78.330278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6571,LKV,KLKV,LAKE CO,LAKEVIEW,UNITED STATES,42.161111,-120.399167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6837,NLC,KNLC,LEMOORE NAS,LEMOORE,UNITED STATES,36.333056,-119.952222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6841,ADG,KADG,LENAWEE CO,ADRIAN,UNITED STATES,41.869444,-84.074722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7440,MKT,KMKT,MANKATO REGL,MANKATO,UNITED STATES,44.221667,-93.918611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7579,MML,KMML,MARSHALL MUN-RYAN,MARSHALL,UNITED STATES,44.45,-95.822222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7741,MCG,PAMC,MC GRATH,MC GRATH,UNITED STATES,62.952778,-155.605833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7992,MEV,KMEV,MINDEN-TAHOE,MINDEN,UNITED STATES,39.000278,-119.750833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8627,RNH,KRNH,NEW RICHMOND MUN,NEW RICHMOND,UNITED STATES,45.148333,-92.538056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9263,PFN,KPFN,PANAMA CITY-BAY CO INTL,PANAMA CITY,UNITED STATES,30.212222,-85.682778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9382,PSM,KPSM,PEASE INTL TRADEPORT,PORTSMOUTH,UNITED STATES,43.078056,-70.823333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9512,LQK,KLQK,PICKENS CO,PICKENS,UNITED STATES,34.81,-82.702778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9615,PTU,PAPM,PLATINUM,PLATINUM,UNITED STATES,59.011389,-161.819722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10253,RID,KRID,RICHMOND MUN,RICHMOND,UNITED STATES,39.757222,-84.842778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10330,WRB,KWRB,ROBINS AFB,WARNER ROBINS,UNITED STATES,32.640278,-83.591944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10692,SBP,KSBP,SAN LUIS OBISPO CO REGL,SAN LUIS OBISPO,UNITED STATES,35.236944,-120.641944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11193,SHV,KSHV,SHREVEPORT REGL,SHREVEPORT,UNITED STATES,32.446667,-93.825556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11428,STS,KSTS,SONOMA CO,SANTA ROSA,UNITED STATES,38.508889,-122.812778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11483,BEH,KBEH,SOUTHWEST MICHIGAN REGL,BENTON HARBOR,UNITED STATES,42.128611,-86.428611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11516,SUS,KSUS,SPIRIT OF ST LOUIS,ST LOUIS,UNITED STATES,38.661944,-90.651111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12686,VDZ,PAVD,VALDEZ PIONEER,VALDEZ,UNITED STATES,61.133889,-146.248333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12716,END,KEND,VANCE AFB,ENID,UNITED STATES,36.339722,-97.916389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13053,ART,KART,WATERTOWN INTL,WATERTOWN,UNITED STATES,43.991944,-76.021667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13099,EDG,KEDG,WEIDE AAF,ABERDEEN PROVING GROUNDS,UNITED STATES,39.391667,-76.291111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13159,WWR,KWWR,WEST WOODWARD,WOODWARD,UNITED STATES,36.436667,-99.521111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13301,WOW,PAUO,WILLOW,WILLOW,UNITED STATES,61.754167,-150.051667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13399,WRL,KWRL,WORLAND MUN,WORLAND,UNITED STATES,43.965833,-107.950833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
62,ADT,KADH,ADA MUN,ADA,UNITED STATES,34.804444,-96.671389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
77,SLK,KSLK,ADIRONDACK REGL,SARANAC LAKE,UNITED STATES,44.385278,-74.206111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
167,CAK,KCAK,AKRON-CANTON REGL,AKRON,UNITED STATES,40.916389,-81.4425,2030-12-31T15:04:58,2031-12-31T15:04:58,1
226,ISW,KISW,ALEXANDER FLD SOUTH WOOD CO,WISCONSIN RAPIDS,UNITED STATES,44.360278,-89.838889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2289,KCQ,PAJC,CHIGNIK,CHIGNIK,UNITED STATES,56.311389,-158.373333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
