airport_id,iata,icao,name
12134,XTG,YTGM,THARGOMINDAH
12137,CID,KCID,THE EASTERN IOWA AIRPORT
12138,FOK,KFOK,THE GABRESKI
12139,ATL,KATL,THE HARTSFIELD ATLANTA INTL
12140,\N,YTMO,THE MONUMENT
12141,ONL,KONL,THE O'NEILL MUN-BAKER
12142,YQD,CYQD,THE PAS
12145,\N,LFXB,THENAC AB
12146,\N,CPL5,THESSALON
12147,\N,CSM3,THETFORD MINES
12148,\N,EBTX,THEUX
12149,\N,LFNS,THEZE
12151,YTD,CZLQ,THICKET PORTAGE
12152,TVF,KTVF,THIEF RIVER FALLS REGL
12153,\N,LIDH,THIENE
12156,TEY,BITE,THINGEYRI
12157,\N,LFSA,THISE
12158,TED,EKTS,THISTED
12159,\N,LFPF,THIVERVAL
12160,\N,VITE,THOISE
12165,\N,KOPN,THOMASTON-UPSON CO
12166,TVI,KTVI,THOMASVILLE MUN
12167,\N,KTHM,THOMPSON FALLS
12169,YTH,CYTH,THOMPSON
12170,HEE,KHEE,THOMPSON-ROBBINS
12172,\N,KHQU,THOMSON-MC DUFFIE CO
12173,\N,CCZ5,THORBURN
12174,\N,LFAL,THOREE-LES-PINS
12176,\N,BITN,THORSHOFN
12177,\N,LFCT,THOUARS
12180,\N,CEN3,THREE HILLS
12182,HAI,KHAI,THREE RIVERS MUN-HAINES
12184,\N,EGHO,THRUXTON
12185,THU,BGTL,THULE AB
12186,TTH,OOTH,THUMRAIT AB
12187,\N,LSZW,THUN
12188,YQT,CYQT,THUNDER BAY
12189,SFA,DTTX,THYNA
12190,WUH,ZHHH,TIANHE
12191,\N,FKKT,TIBATI
12193,TYB,YTIB,TIBOOBURRA
12194,TIB,SKTB,TIBU
12195,THI,GQNC,TICHIT
12197,TIY,GQND,TIDJIKJA
12198,\N,ESKT,TIERP AB
12202,\N,NTGC,TIKEHAU
12203,TKC,FKKC,TIKO
12204,IKS,UEST,TIKSI
12205,\N,LFET,TIL-CHATEL
12206,\N,DRRL,TILLABERY
12208,BVA,LFOB,TILLE
12210,\N,CNQ4,TILLSONBURG
12212,TIU,NZTU,TIMARU
12213,TMD,GQNH,TIMBEDRA
12215,TMX,DAUT,TIMIMOUN
12216,MWC,KMWC,TIMMERMAN
12217,\N,LOGT,TIMMERSDORF
12218,YTS,CYTS,TIMMINS
12219,TNC,PATC,TIN CITY LRRS
12220,\N,PAFL,TIN CREEK
12221,KTR,YPTN,TINDAL (MILITARY)
12222,\N,DAOF,TINDOUF
12223,\N,FZOB,TINGI-TINGI
12224,TGI,SPGM,TINGO MARIA
12225,\N,ESMW,TINGSRYD
12226,LWK,EGET,TINGWALL
12227,TIK,KTIK,TINKER AFB
12228,\N,SANI,TINOGASTA
12230,\N,MKTP,TINSON PEN
12232,\N,CBB7,TIPELLA
12233,\N,SPPB,TIPISHSA
12234,TIE,HATP,TIPPI
12236,\N,KFME,TIPTON
12237,TPN,SETI,TIPUTINI
12238,TRE,EGPU,TIREE
12239,\N,LPCS,TIRES
12240,\N,SBTS,TIRIOS
12241,TRZ,VOTR,TIRUCHIRAPPALLI
12242,TIR,VOTP,TIRUPATI
12243,YTT,CJY3,TISDALE
12246,DJG,DAAJ,TISKA
12247,\N,GMMT,TIT MELLIL
12250,TIV,LYTV,TIVAT
12253,PKY,WRBP,TJILIK RIWUT
12254,TMM,FMMT,TOAMASINA
12255,\N,CNR4,TOBERMORY
12256,\N,MRPV,TOBIAS BOLANOS INTL
12258,\N,SWTC,TOCANTINIA
12259,\N,SBPM,TOCANTINS
12260,TOC,KTOC,TOCCOA-LETOURNEAU
12261,\N,LKTC,TOCNA
12263,PTY,MPTO,TOCUMEN INTL
12264,TCW,YTOC,TOCUMWAL
12266,\N,CEV7,TOFIELD
12267,YAZ,CYAZ,TOFINO
12268,TOG,PATG,TOGIAK
12269,TEW,OIBJ,TOHID
12271,TKJ,PATJ,TOK
12272,\N,RJCT,TOKACHI
12273,TJK,LTAW,TOKAT
12275,LFW,DXXX,TOKOIN
12276,\N,NZTO,TOKOROA
12278,\N,AYTK,TOKUA
12279,TKN,RJKN,TOKUNOSHIMA
12280,TKS,RJOS,TOKUSHIMA
12281,HND,RJTT,TOKYO (HANEDA) INTL
12282,FTU,FMSD,TOLAGNARO
12283,TOL,KTOL,TOLEDO EXPRESS
12286,\N,KDUH,TOLEDO SUBURBAN
12287,TOW,SBTD,TOLEDO
12288,TDO,KTDO,TOLEDO-WINLOCK CARLSON MEML
12289,TLE,FMST,TOLIARY
12291,OVB,UNNT,TOLMACHEVO
12292,\N,SKTL,TOLU
12294,TOM,GATB,TOMBOUCTOU
12296,\N,ESTO,TOMELILLA
12298,\N,FATF,TOMMY'S FIELD
12299,\N,KTZV,TOMPKINSVILLE-MONROE CO
12300,\N,CNA9,TOMVALE
12302,TGU,MHTG,TONCONTIN INTL
12303,\N,EKTD,TONDER
12304,\N,HSTO,TONG
12305,PYE,NCPY,TONGAREVA
12306,\N,FZDE,TONO
12307,TPH,KTPH,TONOPAH
12308,NOU,NWWW,TONTOUTA
12310,TWB,YTWB,TOOWOOMBA
12311,\N,EGXZ,TOPCLIFFE AB
12312,\N,LTBQ,TOPEL AB
12314,\N,HSTR,TORIT
12315,KEM,EFKE,TORNIO
12316,YKZ,CYKZ,TORONTO/ BUTTONVILLE MUN
12317,YTZ,CYTZ,TORONTO/ CITY CENTRE
12318,\N,CYZD,TORONTO/ DOWNSVIEW
12319,YYZ,CYYZ,TORONTO/ PEARSON INTL
12320,TRY,HUTO,TORORO
12321,TRF,ENTO,TORP
12322,TOJ,LETO,TORREJON
12323,TRC,MMTC,TORREON INTL
12324,\N,SSTR,TORRES
12325,TOR,KTOR,TORRINGTON MUN
12327,\N,EPTO,TORUN
12329,\N,ZMTL,TOSONTSENGEL
12330,GMR,NTGJ,TOTEGEGIE
12331,\N,YTOT,TOTTENHAM
12332,TTJ,RJOR,TOTTORI
12333,AZR,DAUA,TOUAT-CH SIDI MOHAMED BELKEBIR
12334,\N,DFOT,TOUGAN
12335,TOU,NWWU,TOUHO
12336,\N,GMMY,TOURISME
12337,\N,SPTR,TOURNAVISTA
12338,TNF,LFPN,TOUSSUS-LE-NOBLE
12340,\N,LKTO,TOUZIM
12346,TSV,YBTL,TOWNSVILLE INTL
12347,TOY,RJNT,TOYAMA
12348,VCA,VVCT,TRA NOC
12349,TZX,LTCG,TRABZON
12351,\N,KTCY,TRACY MUN
12353,TDW,KTDW,TRADEWIND
12355,\N,CAD4,TRAIL
12356,TST,VTST,TRANG
12358,SUU,KSUU,TRAVIS AFB
12359,TCB,MYAT,TREASURE CAY
12361,TYT,SUTR,TREINTA Y TRES
12362,\N,LFEB,TRELIVAN
12363,\N,LZTN,TRENCIN
12364,TTN,KTTN,TRENTON MERCER
12366,TRX,KTRX,TRENTON MUN
12367,\N,CYTN,TRENTON
12368,YTR,CYTR,TRENTON
12370,\N,YTEE,TREPELL
12371,OYO,SAZH,TRES ARROYOS
12372,\N,SSTB,TRES BARRAS
12373,TQS,SKTQ,TRES ESQUINAS
12374,\N,SSTL,TRES LAGOAS
12375,\N,SNAS,TRES MARIAS
12376,\N,SSTO,TRES PASSOS
12377,\N,EDNT,TREUCHTLINGEN-BUBENHEIM
12381,KTM,VNKT,TRIBHUVAN INTL
12383,TRI,KTRI,TRI-CITIES REGL TN/ VA
12384,\N,KCZG,TRI-CITIES
12385,PSC,KPSC,TRI-CITIES
12388,PPF,KPPF,TRI-CITY
12389,LNR,KLNR,TRI-CO REGL
12390,\N,KASJ,TRI-COUNTY
12391,\N,LOGI,TRIEBEN
12392,\N,LSPN,TRIENGEN
12393,\N,EITM,TRIM
12395,TDA,SKTD,TRINIDAD
12401,TIP,HLLT,TRIPOLI INTL
12402,\N,LGTP,TRIPOLIS AB
12404,ANQ,KANQ,TRI-STATE STEUBEN CO
12405,HTS,KHTS,TRI-STATE/ FERGUSON
12406,\N,KSFY,TRI-TOWNSHIP
12407,TRV,VOTV,TRIVANDRUM
12408,YRQ,CYRQ,TROIS-RIVIERES
12409,THN,ESGT,TROLLHATTAN-VANERSBORG
12410,TMT,SBTB,TROMBETAS
12411,TOS,ENTC,TROMSO
12413,\N,YTTI,TROUGHTON I
12414,\N,CEU9,TROUT LAKE
12415,\N,CFB4,TROUT LAKE
12416,TOI,KTOI,TROY MUN
12419,TKF,KTRK,TRUCKEE-TAHOE
12422,\N,EGHY,TRURO
12423,TCS,KTCS,TRUTH OR CONSEQUENCES MUN
12424,\N,CAE4,TSACHA LAKE
12425,TTS,FMNT,TSARATANANA
12426,\N,CBN9,TSAY KEH
12427,OMS,UNOO,TSENTRALNY
12428,REN,UWOO,TSENTRALNY
12429,RTW,UWSS,TSENTRALNY
12430,TSZ,ZMTG,TSETSERLEG
12431,TBY,FBTS,TSHABONG
12432,\N,FBTE,TSHANE
12433,\N,FDTS,TSHANENI
12434,\N,FZAH,TSHELA
12435,\N,FZUR,TSHIBALA
12436,\N,FZUS,TSHIKAJI
12437,TSH,FZUK,TSHIKAPA
12438,\N,FZOG,TSHIONKA
12439,\N,FZVJ,TSHUMBE
12441,BMD,FMML,TSIRIBIHINA
12442,WTS,FMMX,TSIROANOMANDIDY
12443,CNW,KCNW,TSTC WACO
12444,\N,RJFZ,TSUIKI AERO
12445,TSB,FYTM,TSUMEB
12446,\N,CAF4,TSUNIAH LAKE LODGE
12447,TSJ,RJDT,TSUSHIMA
12448,\N,FATW,TSWALO GAME RESERVE
12449,CHM,SPEO,TTE FAP JAIME DE MONTREUIL
12451,TUB,NTAT,TUBUAI
12454,TUS,KTUS,TUCSON INTL
12455,TCC,KTCC,TUCUMCARI MUN
12457,TUV,SVTC,TUCUPITA
12458,TUR,SBTU,TUCURUI
12459,\N,ZMTD,TUDEVTAI
12461,TUG,RPUT,TUGUEGARAO
12462,YUB,CYUB,TUKTOYAKTUK
12464,IMF,VEIM,TULIHAL
12465,\N,KBIV,TULIP CITY
12466,ZFN,CZFN,TULITA
12467,THA,KTHA,TULLAHOMA REGL/ NORTHERN
12468,\N,ESCN,TULLINGE
12469,TUL,KTUL,TULSA INTL
12471,TUX,CBX7,TUMBLER RIDGE
12472,\N,HSTU,TUMBURA
12473,\N,YTBB,TUMBY BAY
12474,\N,HAMJ,TUME
12475,TMO,SVTM,TUMEREMO
12476,TMI,VNTR,TUMLINGTAR
12477,TUM,YTMU,TUMUT
12478,\N,HTTU,TUNDURU
12479,\N,KJWN,TUNE
12480,\N,WIIL,TUNGGUL WULUNG
12483,IAR,UUDL,TUNOSHNA
12484,KBN,FZWT,TUNTA
12487,\N,SDTP,TUPA
12488,TUP,KTUP,TUPELO REGL
12490,TUI,OETR,TURAIF
12491,\N,NZTN,TURANGI
12492,BRQ,LKTB,TURANY
12493,TUK,OPTU,TURBAT INTL
12494,\N,EPST,TURBIA
12495,\N,NTGY,TUREIA
12497,AJL,VEAZ,TURIAL
12498,CRZ,UTAV,TURKMENABAT
12499,KRW,UTAK,TURKMENBASHI
12500,TKU,EFTU,TURKU
12503,\N,SNTM,TURMALINA
12504,\N,LOGL,TURNAU
12507,CRX,KCRX,TURNER
12510,\N,EGBT,TURWESTON
12511,TCL,KTCL,TUSCALOOSA MUN
12514,\N,FATT,TUTUKA POWER STATION
12516,\N,MMTX,TUXPAN
12517,TZL,LQTZ,TUZLA
12518,HVN,KHVN,TWEED-NEW HAVEN
12519,ENS,EHTW,TWENTHE AB
12520,\N,KNXP,TWENTYNINE PALMS EAF
12521,TNP,KTNP,TWENTYNINE PALMS
12526,\N,KHLX,TWIN CO
12528,\N,CEE6,TWIN ISLAND
12536,\N,CEL6,TWO HILLS
12537,PDU,SUPU,TYDEO LARRE BORGES INTL
12541,TYR,KTYR,TYLER POUNDS RGNL
12543,PAM,KPAM,TYNDALL AFB
12544,LTA,FATZ,TZANEEN
12545,\N,NTMP,UA POU
12546,UAH,NTMU,UA-HUKA
12547,\N,SNUU,UAUA
12548,\N,SNUB,UBA
12550,UBT,SDUB,UBATUBA
12552,UBA,SBUR,UBERABA
12553,UDI,SBUL,UBERLANDIA
12554,\N,FDUB,UBOMBO RANCHES
12555,UBP,VTUU,UBON RATCHATHANI
12556,\N,SPIZ,UCHIZA
12557,UDR,VAUD,UDAIPUR
12558,\N,LDZU,UDBINA
12559,\N,OEUD,UDHAILIYAH
12560,UTH,VTUD,UDON THANI
12561,\N,EDVU,UELZEN
12562,QSM,EDHE,UETERSEN
12563,UFA,UWUU,UFA
12566,\N,PAKU,UGNU KUPARUK
12567,DYR,UHMA,UGOLNY
12568,UGO,FNUG,UIGE
12569,\N,SWUP,UIRAPURU
12570,\N,FAUH,UITENHAGE
12571,UKI,KUKI,UKIAH MUN
12572,\N,ZMUG,ULAANGOM
12573,TAY,EETU,ULENURME
12574,\N,ZMUL,ULGII
12575,\N,ZMUT,ULIASTAI
12576,ULI,TT02,ULITHI
12577,\N,FQUG,ULONGWE
12578,USN,RKPU,ULSAN
12579,\N,KULS,ULYSSES
12582,\N,SBBZ,UMBERTO MODIANO
12583,UME,ESNU,UMEA
12584,UMT,PAUM,UMIAT
12585,YUD,CYMU,UMIUJAQ
12586,\N,OMUQ,UMM AL QUWAIN
12587,\N,OEUM,UMM LEJJ
12588,\N,EDOU,UMPFERSTEDT
12589,UMU,SSUM,UMUARAMA
12590,\N,SNUN,UNAI
12591,UNK,PAUN,UNALAKLEET
12592,\N,PADU,UNALASKA
12593,UNR,ZMUH,UNDERKHAAN
12594,QVB,SSUV,UNIAO DA VITORIA
12595,\N,LDPN,UNIJE
12596,\N,KMRT,UNION CO
12598,UNI,TVSU,UNION I. INTL
12603,\N,CKE8,UNITY
12604,CMI,KCMI,UNIV OF ILLINOIS-WILLARD
12605,OUN,KOUN,UNIV OF OKLA WESTHEIMER
12606,SCE,KUNV,UNIVERSITY PARK
12609,UOX,KUOX,UNIVERSITY-OXFORD
12610,UNT,EGPW,UNST
12611,\N,LOGW,UNTERFLADNITZ
12612,\N,EDGU,UNTERSCHUPF
12613,\N,EDNL,UNTERZEIL
12614,\N,SVUQ,UON-QUEN
12616,UPV,EGDJ,UPAVON ARMY
12617,JUV,BGUK,UPERNAVIK
12618,UTN,FAUP,UPINGTON
12619,\N,PA46,UPMC HORIZON GREENVILLE HOSPIT
12620,UPP,PHUP,UPOLU
12621,\N,KSRB,UPPER CUMBERLAND REGL
12624,\N,ESCM,UPPSALA AB
12628,URA,UARR,URALSK
12629,\N,HTUR,URAMBO
12630,YBE,CYBE,URANIUM CITY
12631,\N,ESFU,URASA AB
12632,\N,SNUD,URBANO SANTOS
12633,\N,LIRU,URBE
12634,UGC,UTNU,URGENCH
12635,URM,SVUM,URIMAN
12636,\N,OITR,UROMIYEH
12637,\N,SKUR,URRAO
12638,\N,EBUL,URSEL AB
12639,\N,SWWU,URUACU
12640,\N,SBUP,URUBUPUNGA
12641,\N,SWWK,URUCARA
12642,\N,SWUY,URUCU
12644,AFF,KAFF,USAF ACADEMY
12645,USQ,LTBO,USAK
12646,USH,SAWH,USHUAIA INTL MALVINE IS
12647,IPN,SBIP,USIMINAS
12648,\N,SBAV,USINA PORTO PRIMAVERA
12649,\N,LKUO,USTI NAD ORLICI
12650,UKK,UASK,UST-KAMENOGORSK
12651,UTP,VTBU,U-TAPHAO INTL
12653,\N,HTUT,UTETE
12654,\N,CEK5,UTIKUMA RIVER
12655,\N,SNUT,UTINGA
12656,QUT,RJTU,UTSUNOMIYA AERO
12657,UTR,VTPU,UTTARADIT
12658,UTI,EFUT,UTTI AB
12659,RFP,NTTR,UTUROA
12660,\N,HTUV,UVINZA
12661,MCX,URML,UYTASH
12662,\N,LFNU,UZES
12663,UDJ,UKLU,UZHHOROD
12664,KFS,LTAL,UZUNYAZI
12665,ANU,TAPA,V C BIRD INTL
12666,\N,EFVL,VAALA
12667,VAA,EFVA,VAASA
12668,\N,SSVC,VACARIA
12669,BDQ,VABO,VADODARA
12670,VDS,ENVD,VADSO
12672,\N,EKVL,VAERLOSE AB
12673,TRD,ENVA,VAERNES AB
12674,VST,ESOW,VAESTERAAS AB
12675,FCT,KFCT,VAGABOND AAF
12676,FAE,EKVG,VAGAR
12677,\N,NTUV,VAHITAHI
12679,\N,LZVB,VAJNORY
12680,BEL,SBBE,VAL DE CAES
12681,TUF,LFOT,VAL DE LOIRE AB
12682,HVG,ENHV,VALAN
12683,\N,LILV,VALBREMBO
12685,\N,CSQ3,VALCOURT
12686,VDZ,PAVD,VALDEZ PIONEER
12687,YVO,CYVO,VAL-D'OR
12688,VLD,KVLD,VALDOSTA REGL
12689,\N,CAH4,VALEMOUNT
12690,\N,SNVB,VALENCA
12691,\N,LFID,VALENCE-SUR-BAISE
12692,\N,LFOF,VALFRAMBERT
12696,LID,EHVB,VALKENBURG NAVY
12698,VDP,SVVP,VALLE DE LA PASCUA
12699,LMM,MMLM,VALLE DEL FUERTE INTERNATIONAL
12701,VAH,SLVG,VALLEGRANDE
12702,VLR,SCLL,VALLENAR
12703,\N,EGOV,VALLEY AB
12704,HRL,KHRL,VALLEY INTL
12707,\N,CDA3,VALLEY
12708,\N,CSD3,VALLEYFIELD
12709,\N,CEL5,VALLEYVIEW
12711,OBS,LFHO,VALS-LANAS
12712,\N,EKVD,VAMDRUP
12713,\N,EFVP,VAMPULA
12714,VNY,KVNY,VAN NUYS
12715,\N,KVNW,VAN WERT CO
12716,END,KEND,VANCE AFB
12717,YVR,CYVR,VANCOUVER INTL
12718,VLA,KVLA,VANDALIA MUN
12719,\N,EKVA,VANDEL AB
12720,VBG,KVBG,VANDENBERG AFB
12721,\N,KVDF,VANDENBERG
12722,\N,CAU4,VANDERHOOF
12723,\N,FZCD,VANGA
12724,\N,FMSU,VANGAINDRANO
12725,\N,ESSZ,VANGSO
12726,VVC,SKVV,VANGUARDIA
12727,VAI,AYVN,VANIMO
12730,HEL,EFHK,VANTAA
12731,VNS,VIBN,VARANASI
12732,\N,ESGV,VARBERG
12734,VRK,EFVR,VARKAUS
12735,VAR,LBWN,VARNA
12736,VAC,EDWU,VARRELBUSCH
12737,\N,SNVZ,VARZEA DA PALMA
12739,VVK,ESSW,VASTERVIK
12740,VAT,FMMY,VATOMANDRY
12741,XCR,LFOK,VATRY
12742,\N,LFSK,VAUCLERC
12744,\N,LFAU,VAUVILLE
12745,\N,CEN6,VAUXHALL
12746,VAV,NFTV,VAVA'U
12749,\N,CEV3,VEGREVILLE
12750,\N,LFPV,VELIZY AB
12751,\N,LKVP,VELKE PORICI
12753,\N,SSWA,VENANCIO AIRES
12754,FKL,KFKL,VENANGO REGL
12755,\N,LFIV,VENDAYS MONTALIVET
12756,\N,LILN,VENEGONO
12757,\N,FAVM,VENETIA
12758,VNC,KVNC,VENICE MUN
12759,\N,SPNP,VENTILLA
12760,\N,EVVA,VENTSPILS INTL
12763,\N,LFDV,VERAC
12764,\N,SSVN,VERANOPOLIS
12765,\N,FAVF,VERBORGENFONTEIN
12766,\N,LILI,VERCELLI
12767,\N,FAVV,VEREENIGING
12768,\N,LILG,VERGIATE
12769,DNV,KDNV,VERMILION CO
12770,YVG,CYVG,VERMILION
12771,\N,CKQ7,VERMILLION BAY
12772,VEL,KVEL,VERNAL
12773,YVE,CYVK,VERNON
12775,\N,LFON,VERNOUILLET
12776,VRB,KVRB,VERO BEACH MUN
12779,\N,EFLA,VESIVEHMAA
12781,VEY,BIVM,VESTMANNAEYJAR
12782,\N,ESGE,VIARED
12783,BZR,LFMU,VIAS
12784,\N,EKVB,VIBORG
12785,\N,SPVI,VICCO
12786,\N,SSWD,VICENTE DUTRA
12788,VIC,LIPT,VICENZA MIL
12789,VCH,SUVO,VICHADERO
12791,VKS,KVKS,VICKSBURG MUN
12792,\N,KTVR,VICKSBURG TALLULAH REGL
12793,SSD,SCSF,VICTOR LAFON
12794,VFA,FVFA,VICTORIA FALLS
12795,YYJ,CYYJ,VICTORIA INTL
12796,VCT,KVCT,VICTORIA REGL
12797,VCD,YVRD,VICTORIA RIVER DOWNS
12798,\N,FAVW,VICTORIA WEST
12800,ZIC,SCTO,VICTORIA
12801,\N,CSR3,VICTORIAVILLE
12802,VDI,KVDI,VIDALIA MUN
12803,VIA,SSVI,VIDEIRA
12804,TGM,LRTM,VIDRASAU
12805,\N,ESPE,VIDSEL AB
12806,\N,EDOW,VIELIST
12807,\N,KVER,VIERTEL MEML
12808,\N,RPUQ,VIGAN
12809,VGO,LEVX,VIGO
12810,AES,ENAL,VIGRA
12811,\N,EFVI,VIITASAARI
12812,VGA,VOBZ,VIJAYAWADA
12813,\N,CEE8,VIKING
12814,\N,SWVB,VILA BELA
12815,VRL,LPVR,VILA REAL
12816,VLP,SWVC,VILA RICA
12817,VNX,FQVL,VILANKULO
12818,VHM,ESNV,VILHELMINA
12819,BVH,SBVH,VILHENA
12820,\N,EEVI,VILJANDI
12824,VDR,SAOD,VILLA DOLORES
12825,VLG,SAZV,VILLA GESELL
12829,\N,SAOR,VILLA REYNOLDS
12830,VRN,LIPX,VILLAFRANCA MIL
12831,\N,LEBG,VILLAFRIA
12832,VGZ,SKVG,VILLAGARZON
12833,VLL,LEVD,VILLANUBLA
12834,\N,LFPM,VILLAROCHE
12835,\N,LFCV,VILLEFRANCHE-DE-ROUERGUE
12836,\N,CZVL,VILLENEUVE
12837,\N,LFMW,VILLENEUVE
12838,\N,LFCW,VILLENEUVE-SUR-LOT
12839,\N,LFPX,VILLEPREUX
12840,\N,LFEJ,VILLERS
12841,\N,LFAW,VILLERUPT
12842,\N,LFGS,VILLETTE
12843,\N,LFHW,VILLIE-MORGON
12844,VNO,EYVI,VILNIUS INTL
12845,CYO,MUCL,VILO ACUNA
12846,\N,EDMP,VILSBIBURG
12847,\N,ETOI,VILSECK AAF
12848,\N,EDMV,VILSHOFEN
12849,\N,LFEM,VIMORY
12850,KNA,SCVM,VINA DEL MAR
12851,OEM,SMPA,VINCENT FAIKS
12854,VII,VVVH,VINH
12857,VIN,UKWW,VINNITSA
12858,\N,LFNF,VINON
12860,\N,KVTI,VINTON-VETERANS MEML
12861,VRC,RPUV,VIRAC
12862,VCP,SBKP,VIRACOPOS INTL
12863,\N,LFDM,VIRAZEIL
12864,\N,SNVL,VIRGEM DA LAPA
12865,VIJ,TUPW,VIRGIN GORDA
12866,VJI,KVJI,VIRGINIA HIGHLANDS
12867,BCB,KBCB,VIRGINIA TECH
12868,VIR,FAVG,VIRGINIA
12870,VVI,SLVR,VIRU VIRU INTL
12871,VIS,KVIS,VISALIA MUN
12872,\N,LFNV,VISAN
12873,VBY,ESSV,VISBY
12874,VSE,LPVZ,VISEU
12875,VTZ,VEVZ,VISHAKHAPATNAM
12876,\N,ESSI,VISINGSO
12878,VTB,UMII,VITEBSK
12879,\N,LIRV,VITERBO MIL
12880,VDC,SBQV,VITORIA DA CONQUISTA
12881,\N,LFQS,VITRY EN ARTOIS
12882,\N,LFOS,VITTEFLEUR
12883,AAQ,URKA,VITYAZEVO
12886,\N,LKVL,VLASIM
12887,VKO,UUWW,VNUKOVO
12888,\N,LKVO,VODOCHODY
12889,\N,EDNV,VOGTAREUTH
12890,VOH,FMNV,VOHIMARINA
12891,\N,HKVO,VOI
12892,\N,LFPK,VOISINS
12893,SKS,EKSP,VOJENS/ SKRYDSTRUP AB
12895,VOK,KVOK,VOLK
12896,\N,EHVK,VOLKEL AB
12897,\N,LGVO,VOLOS ARMY
12898,\N,SNVG,VOLTA GRANDE
12899,\N,LOAD,VOLTENDORF
12900,VPN,BIVO,VOPNAFJORDUR
12901,\N,LOAV,VOSLAU
12902,ULY,UWLW,VOSTOCHNY
12903,VOT,SDVG,VOTUPORANGA
12904,\N,LFHN,VOUVRAY
12905,\N,LKVR,VRCHLABI
12906,\N,EDLS,VREDEN
12907,VRE,FAVR,VREDENDAL
12908,\N,LYVR,VRSAC
12909,\N,LDPV,VRSAR
12910,VRU,FAVB,VRYBURG
12911,\N,CFX6,VULCAN
12913,\N,EFVU,VUOTSO
12914,\N,LKVY,VYSKOV
12915,\N,LKVM,VYSOKE MYTO
12916,\N,DGLW,WA
12917,\N,CEE5,WABASCA
12918,\N,KIWH,WABASH MUN
12919,YWK,CYWK,WABUSH
12920,WAC,HAWC,WACCA
12921,ACT,KACT,WACO REGL
12923,WTN,EGXW,WADDINGTON AB
12924,\N,KADC,WADENA MUN
12925,\N,CKS7,WADENA
12926,WAE,OEWD,WADI AL DAWASIR
12927,WHF,HSSW,WADI HALFA
12929,\N,FZNS,WAGENI
12930,WGA,YSWG,WAGGA WAGGA
12931,WJR,HKWJ,WAGHALA
12932,\N,KAGZ,WAGNER MUN
12934,\N,HLWA,WAHA 59-A
12935,\N,EDHW,WAHLSTEDT
12936,\N,KAHQ,WAHOO MUN
12937,MOF,WRKC,WAI OTI
12938,\N,NZWV,WAIHI BEACH
12939,\N,YWKI,WAIKERIE
12940,\N,NZWM,WAIMATE
12941,MUE,PHMU,WAIMEA-KOHALA
12942,\N,CFP7,WAINWRIGHT (FIELD 21)
12943,\N,PAFB,WAINWRIGHT AAF
12944,\N,CYWV,WAINWRIGHT
12945,AIN,PAWI,WAINWRIGHT
12946,\N,NZRU,WAIOURU
12947,\N,NZYP,WAIPUKURAU
12948,WIR,NZWO,WAIROA
12949,\N,CKT7,WAKAW
12950,\N,FLWW,WAKAWAKA
12951,AWK,PWAK,WAKE I AAF
12952,\N,KAKQ,WAKEFIELD MUN
12954,WKJ,RJCW,WAKKANAI
12955,CEO,FNWK,WAKO KUNGO
12959,\N,NWWC,WALA
12961,\N,EDBN,WALDPOLENZ
12965,WGE,YWLG,WALGETT
12967,\N,KJFX,WALKER CO-BEVILL
12969,GJT,KGJT,WALKER
12973,ALW,KALW,WALLA WALLA REGL
12975,AXA,TQPF,WALLBLAKE
12976,\N,EDGX,WALLDORF
12977,\N,EDEW,WALLDURN
12978,RBM,EDMS,WALLMUHLE
12979,WAL,KWAL,WALLOPS FLIGHT FACILITY
12980,BWF,EGNL,WALNEY ISLAND
12981,ARG,KARG,WALNUT RIDGE REGL
12983,WVB,FYWB,WALVIS BAY
12984,\N,FZCW,WAMBA
12986,WMX,WAJW,WAMENA
12987,WKA,NZWF,WANAKA
12988,WAG,NZWU,WANGANUI
12989,WGT,YWGT,WANGARATTA
12990,\N,LSPV,WANGEN-LACHEN
12991,AGE,EDWG,WANGEROOGE
12993,\N,MPWN,WANNUKANDI
12994,WBM,AYWD,WAPENAMANDA
12995,WGC,VOWA,WARANGAL
12996,\N,YWBR,WARBURTON
12999,\N,HLRA,WAREHOUSE 32
13000,\N,HLGL,WAREHOUSE 59-E
13004,\N,FAWA,WARMBATHS
13006,\N,CEP6,WARNER
13007,\N,YWBS,WARRABER ISLAND
13008,WKB,YWKB,WARRACKNABEAL
13009,RNC,KRNC,WARREN CO MEML
13010,\N,PA97,WARREN GENERAL HOSPITAL
13015,OCW,KOCW,WARREN
13016,QRR,YWRN,WARREN
13020,WMB,YWBL,WARRNAMBOOL
13021,RRT,KRRT,WARROAD INTL-CARLSON
13023,\N,KASW,WARSAW MUN
13024,\N,EGNO,WARTON
13025,\N,WRBN,WARUKIN
13027,\N,YWCK,WARWICK
13030,\N,KACQ,WASECA MUN
13034,WSG,KAFJ,WASHINGTON CO
13035,IAD,KIAD,WASHINGTON DULLES INTL
13039,\N,KAWG,WASHINGTON MUN
13040,\N,KIIY,WASHINGTON-WILKES CO
13041,\N,RPVL,WASIG
13042,WWA,PAWS,WASILLA
13043,YKQ,CYKQ,WASKAGANISH
13044,\N,KVWU,WASKISH MUN
13045,\N,FZVL,WASOLO
13046,\N,EDER,WASSERKUPPE
13049,OXC,KOXC,WATERBURY-OXFORD
13050,WAT,EIWF,WATERFORD
13051,\N,FAWK,WATERKLOOF AB
13052,ALO,KALO,WATERLOO MUN
