flight_id,flightno,from,to,departure,arrival,airline_id,airplane_id
4371,UG8215,7584,10918,2015-06-01 23:17:00,2015-06-02 13:59:00,100,1988
4372,UG8301,9782,10554,2015-06-01 07:06:00,2015-06-02 01:21:00,100,1971
4373,UG8457,7526,9853,2015-06-01 08:26:00,2015-06-01 21:35:00,100,1947
4374,UG8659,587,10938,2015-06-01 04:52:00,2015-06-01 06:45:00,100,1945
4375,UG9105,9525,10838,2015-06-01 01:43:00,2015-06-01 14:00:00,100,1952
4376,UG9219,6714,8400,2015-06-01 12:57:00,2015-06-01 19:59:00,100,1954
4377,UG9477,11810,13504,2015-06-01 12:09:00,2015-06-01 18:46:00,100,1966
4378,UG9568,3469,3426,2015-06-01 10:21:00,2015-06-01 14:13:00,100,1943
4379,UG9714,5051,11622,2015-06-01 17:30:00,2015-06-02 09:51:00,100,1966
4380,UK1282,11978,1932,2015-06-01 23:34:00,2015-06-02 02:08:00,101,3099
4381,UK1337,8510,3994,2015-06-01 13:24:00,2015-06-01 20:25:00,101,3109
4382,UK1408,5382,9384,2015-06-01 13:54:00,2015-06-02 10:39:00,101,3090
4383,UK1436,10190,2691,2015-06-01 17:36:00,2015-06-02 09:28:00,101,3112
4384,UK1529,4595,4269,2015-06-01 04:16:00,2015-06-01 08:16:00,101,3104
4385,UK1704,1362,7552,2015-06-01 20:21:00,2015-06-02 05:26:00,101,3126
4386,UK1760,874,11168,2015-06-01 04:47:00,2015-06-02 00:15:00,101,3095
4387,UK1837,10422,10867,2015-06-01 06:38:00,2015-06-01 09:56:00,101,3110
4388,UK1853,7318,4635,2015-06-01 22:42:00,2015-06-02 01:08:00,101,3100
4389,UK1944,4445,10880,2015-06-01 21:33:00,2015-06-02 02:14:00,101,3133
4390,UK2132,250,12346,2015-06-01 21:06:00,2015-06-02 18:03:00,101,3094
4391,UK2667,2361,6472,2015-06-01 14:10:00,2015-06-01 15:45:00,101,3125
4392,UK2906,9185,3371,2015-06-01 01:31:00,2015-06-01 11:28:00,101,3093
4393,UK3073,11941,1593,2015-06-01 08:35:00,2015-06-01 18:27:00,101,3109
4394,UK3121,1660,4665,2015-06-01 13:47:00,2015-06-01 22:39:00,101,3101
4395,UK3884,3852,12874,2015-06-01 03:16:00,2015-06-01 16:20:00,101,3112
4396,UK4086,7437,884,2015-06-01 12:40:00,2015-06-01 20:10:00,101,3133
4397,UK4571,9910,9764,2015-06-01 09:14:00,2015-06-01 18:44:00,101,3116
4398,UK4756,586,2809,2015-06-01 03:09:00,2015-06-01 12:12:00,101,3127
4399,UK4934,4704,2299,2015-06-01 18:39:00,2015-06-02 06:39:00,101,3096
4400,UK4935,5479,10276,2015-06-01 15:15:00,2015-06-01 17:21:00,101,3106
4401,UK4959,2102,11605,2015-06-01 06:12:00,2015-06-01 17:19:00,101,3112
4402,UK5055,3825,6312,2015-06-01 08:37:00,2015-06-01 14:37:00,101,3134
4403,UK5811,6451,3303,2015-06-01 21:10:00,2015-06-02 09:55:00,101,3121
4404,UK6176,6067,6046,2015-06-01 05:26:00,2015-06-01 19:56:00,101,3102
4405,UK6228,9004,10065,2015-06-01 19:16:00,2015-06-02 13:43:00,101,3110
4406,UK6604,6185,4196,2015-06-01 15:50:00,2015-06-02 03:54:00,101,3116
4407,UK6685,4294,12583,2015-06-01 09:18:00,2015-06-02 05:08:00,101,3132
4408,UK7300,1340,3177,2015-06-01 02:20:00,2015-06-01 23:40:00,101,3100
4409,UK7304,9453,6493,2015-06-01 01:07:00,2015-06-01 13:00:00,101,3115
4410,UK7346,10285,8056,2015-06-01 19:14:00,2015-06-02 06:32:00,101,3110
4411,UK7348,5777,5000,2015-06-01 23:28:00,2015-06-02 03:38:00,101,3097
4412,UK7429,4168,12011,2015-06-01 16:36:00,2015-06-01 22:57:00,101,3102
4413,UK7499,10682,9537,2015-06-01 22:56:00,2015-06-02 05:06:00,101,3133
4414,UK8535,7248,8057,2015-06-01 23:21:00,2015-06-02 09:59:00,101,3127
4415,UK8618,4925,1962,2015-06-01 22:38:00,2015-06-02 02:26:00,101,3118
4416,UK8677,2532,6111,2015-06-01 22:45:00,2015-06-02 07:16:00,101,3130
4417,UK8685,10304,2685,2015-06-01 18:17:00,2015-06-02 05:45:00,101,3100
4418,UK8938,7568,4014,2015-06-01 22:22:00,2015-06-02 16:15:00,101,3117
4419,UK9814,8788,191,2015-06-01 14:01:00,2015-06-01 15:37:00,101,3127
4420,UN1017,13241,9214,2015-06-01 02:09:00,2015-06-01 12:26:00,102,513
4421,UN1107,3883,12139,2015-06-01 11:16:00,2015-06-01 13:21:00,102,503
4422,UN1204,5435,10523,2015-06-01 12:27:00,2015-06-02 05:19:00,102,515
4423,UN1207,4308,5845,2015-06-01 21:26:00,2015-06-02 09:55:00,102,522
4424,UN1252,11273,7751,2015-06-01 00:41:00,2015-06-01 03:18:00,102,514
4425,UN1368,6237,9728,2015-06-01 04:17:00,2015-06-01 23:30:00,102,505
4426,UN1376,9310,11750,2015-06-01 15:25:00,2015-06-02 03:44:00,102,520
4427,UN1499,8821,12256,2015-06-01 13:12:00,2015-06-02 04:49:00,102,509
4428,UN1633,13221,9684,2015-06-01 17:39:00,2015-06-01 18:12:00,102,518
4429,UN1679,8487,12160,2015-06-01 12:37:00,2015-06-02 08:41:00,102,501
4430,UN1780,222,9379,2015-06-01 03:40:00,2015-06-01 22:34:00,102,511
4431,UN1806,10147,10420,2015-06-01 12:27:00,2015-06-01 14:50:00,102,511
4432,UN1935,11553,11056,2015-06-01 04:07:00,2015-06-01 13:47:00,102,505
4433,UN2029,4966,4896,2015-06-01 11:03:00,2015-06-01 21:18:00,102,514
4434,UN2084,8290,1756,2015-06-01 03:27:00,2015-06-01 20:02:00,102,501
4435,UN2119,4737,5078,2015-06-01 22:54:00,2015-06-02 02:44:00,102,513
4436,UN2399,208,8887,2015-06-01 11:36:00,2015-06-02 01:01:00,102,508
4437,UN2636,4933,5438,2015-06-01 23:23:00,2015-06-02 15:49:00,102,506
4438,UN2648,3754,3662,2015-06-01 08:19:00,2015-06-01 19:44:00,102,517
4439,UN2877,1470,7950,2015-06-01 01:22:00,2015-06-01 16:15:00,102,510
4440,UN4298,9383,6070,2015-06-01 12:42:00,2015-06-02 02:18:00,102,516
4441,UN4330,601,5101,2015-06-01 01:32:00,2015-06-01 04:34:00,102,514
4442,UN4360,6038,11059,2015-06-01 09:36:00,2015-06-01 12:14:00,102,499
4443,UN4863,4966,9072,2015-06-01 20:23:00,2015-06-02 04:50:00,102,516
4444,UN5104,7520,3292,2015-06-01 11:35:00,2015-06-01 13:22:00,102,519
4445,UN5682,10641,9512,2015-06-01 08:37:00,2015-06-01 12:37:00,102,514
4446,UN6828,11418,13034,2015-06-01 13:25:00,2015-06-02 08:21:00,102,521
4447,UN6876,3440,9012,2015-06-01 11:00:00,2015-06-01 19:40:00,102,513
4448,UN6915,9978,6376,2015-06-01 13:58:00,2015-06-01 15:07:00,102,515
4449,UN7057,1291,12123,2015-06-01 22:27:00,2015-06-02 01:26:00,102,509
4450,UN7074,10213,2947,2015-06-01 18:10:00,2015-06-01 20:44:00,102,508
4451,UN7136,12445,6043,2015-06-01 10:56:00,2015-06-01 22:02:00,102,508
4452,UN7882,26,7551,2015-06-01 17:17:00,2015-06-02 07:12:00,102,503
4453,UN8230,13261,4450,2015-06-01 22:13:00,2015-06-02 15:23:00,102,499
4454,UN8253,8590,11800,2015-06-01 04:57:00,2015-06-01 14:17:00,102,502
4455,UN8741,8240,6613,2015-06-01 12:22:00,2015-06-01 23:23:00,102,508
4456,UN8764,5035,8542,2015-06-01 18:54:00,2015-06-02 09:00:00,102,500
4457,UN9606,661,5874,2015-06-01 23:27:00,2015-06-02 02:14:00,102,522
4458,UR1057,7369,6121,2015-06-01 08:32:00,2015-06-01 20:59:00,103,1890
4459,UR1081,11509,9436,2015-06-01 04:31:00,2015-06-01 16:56:00,103,1899
4460,UR1106,7068,5559,2015-06-01 22:07:00,2015-06-02 10:22:00,103,1911
4461,UR1412,2348,127,2015-06-01 07:17:00,2015-06-01 08:06:00,103,1889
4462,UR1602,9431,2709,2015-06-01 23:20:00,2015-06-02 17:56:00,103,1905
4463,UR1624,352,8033,2015-06-01 06:12:00,2015-06-01 08:41:00,103,1915
4464,UR1776,1532,12611,2015-06-01 02:03:00,2015-06-01 02:49:00,103,1912
4465,UR1811,5695,12267,2015-06-01 08:05:00,2015-06-01 20:59:00,103,1925
4466,UR1901,12141,1930,2015-06-01 22:30:00,2015-06-02 06:32:00,103,1931
4467,UR2766,3859,3880,2015-06-01 03:22:00,2015-06-01 21:27:00,103,1898
4468,UR2976,390,12083,2015-06-01 15:13:00,2015-06-02 03:40:00,103,1940
4469,UR3145,3877,3477,2015-06-01 09:37:00,2015-06-02 07:00:00,103,1878
4470,UR4131,7589,8189,2015-06-01 19:02:00,2015-06-01 22:59:00,103,1880
4471,UR4904,9127,8629,2015-06-01 05:10:00,2015-06-01 06:36:00,103,1909
4472,UR4999,719,3859,2015-06-01 15:50:00,2015-06-02 02:15:00,103,1880
4473,UR5401,307,2452,2015-06-01 11:26:00,2015-06-01 21:25:00,103,1939
4474,UR5413,11457,9213,2015-06-01 19:56:00,2015-06-02 08:53:00,103,1911
4475,UR5602,9862,3887,2015-06-01 04:21:00,2015-06-01 16:00:00,103,1906
4476,UR5819,6211,11907,2015-06-01 06:37:00,2015-06-02 00:50:00,103,1921
4477,UR5843,4774,6787,2015-06-01 17:19:00,2015-06-02 12:14:00,103,1941
4478,UR6184,4980,13410,2015-06-01 00:18:00,2015-06-01 16:21:00,103,1901
4479,UR6409,12395,906,2015-06-01 18:02:00,2015-06-02 10:56:00,103,1893
4480,UR6773,3783,5947,2015-06-01 19:15:00,2015-06-02 03:06:00,103,1927
4481,UR7284,1570,13051,2015-06-01 22:31:00,2015-06-02 12:21:00,103,1931
4482,UR7530,12337,9853,2015-06-01 05:02:00,2015-06-01 09:15:00,103,1918
4483,UR7531,10493,1013,2015-06-01 19:45:00,2015-06-01 22:23:00,103,1898
4484,UR7539,12120,1949,2015-06-01 08:15:00,2015-06-01 09:28:00,103,1936
4485,UR7604,12568,4842,2015-06-01 03:01:00,2015-06-01 12:59:00,103,1900
4486,UR7884,6940,751,2015-06-01 14:53:00,2015-06-02 09:30:00,103,1903
4487,UR8404,11139,12909,2015-06-01 01:19:00,2015-06-01 12:29:00,103,1892
4488,UR8425,8020,9784,2015-06-01 09:21:00,2015-06-01 16:59:00,103,1907
4489,UR8566,12888,12809,2015-06-01 21:12:00,2015-06-01 23:55:00,103,1907
4490,UR8824,10815,9799,2015-06-01 14:32:00,2015-06-02 01:34:00,103,1923
4491,UR9656,10495,11630,2015-06-01 01:25:00,2015-06-01 13:08:00,103,1888
4492,UR9863,11908,7374,2015-06-01 19:23:00,2015-06-02 08:21:00,103,1917
4493,UZ1104,8637,12798,2015-06-01 03:05:00,2015-06-01 21:27:00,104,3329
4494,UZ1249,7171,3964,2015-06-01 05:17:00,2015-06-01 08:18:00,104,3378
4495,UZ1338,9468,10115,2015-06-01 11:25:00,2015-06-01 12:27:00,104,3386
4496,UZ1385,8023,8145,2015-06-01 10:35:00,2015-06-01 21:00:00,104,3386
4497,UZ1430,6501,2765,2015-06-01 22:55:00,2015-06-02 00:12:00,104,3328
4498,UZ1528,10486,1377,2015-06-01 23:40:00,2015-06-02 13:13:00,104,3363
4499,UZ1635,6050,1621,2015-06-01 16:23:00,2015-06-02 03:32:00,104,3398
4500,UZ1705,5807,4490,2015-06-01 04:46:00,2015-06-01 13:23:00,104,3382
4501,UZ1959,9653,5695,2015-06-01 10:38:00,2015-06-02 01:21:00,104,3355
4502,UZ2360,8975,12332,2015-06-01 09:36:00,2015-06-01 20:27:00,104,3347
4503,UZ2618,579,10823,2015-06-01 02:06:00,2015-06-01 08:46:00,104,3358
4504,UZ2619,205,6428,2015-06-01 18:11:00,2015-06-02 08:29:00,104,3356
4505,UZ2990,9930,7980,2015-06-01 23:07:00,2015-06-02 04:38:00,104,3367
4506,UZ3006,1024,5083,2015-06-01 14:40:00,2015-06-02 01:33:00,104,3337
4507,UZ3074,6341,6839,2015-06-01 12:28:00,2015-06-01 12:54:00,104,3354
4508,UZ3737,11905,10930,2015-06-01 02:18:00,2015-06-01 03:52:00,104,3345
4509,UZ4768,7665,7593,2015-06-01 22:47:00,2015-06-02 09:28:00,104,3344
4510,UZ4921,10572,3135,2015-06-01 15:42:00,2015-06-02 05:08:00,104,3343
4511,UZ5109,6555,7162,2015-06-01 10:36:00,2015-06-02 05:31:00,104,3343
4512,UZ5192,10271,4712,2015-06-01 17:11:00,2015-06-02 07:13:00,104,3335
4513,UZ5491,11358,5657,2015-06-01 04:17:00,2015-06-01 16:44:00,104,3331
4514,UZ5616,6509,10870,2015-06-01 20:10:00,2015-06-02 02:32:00,104,3392
4515,UZ5723,2982,209,2015-06-01 16:15:00,2015-06-02 10:08:00,104,3362
4516,UZ5735,4276,11615,2015-06-01 14:19:00,2015-06-02 05:45:00,104,3374
4517,UZ6003,9555,9515,2015-06-01 11:57:00,2015-06-02 01:01:00,104,3392
4518,UZ6358,2982,6916,2015-06-01 03:52:00,2015-06-01 06:04:00,104,3373
4519,UZ6535,1704,721,2015-06-01 00:12:00,2015-06-01 15:44:00,104,3361
4520,UZ6541,7867,995,2015-06-01 16:31:00,2015-06-02 04:20:00,104,3338
4521,UZ6906,10802,1556,2015-06-01 17:42:00,2015-06-02 09:36:00,104,3399
4522,UZ7070,1726,12633,2015-06-01 06:04:00,2015-06-01 13:46:00,104,3376
4523,UZ8087,1940,9195,2015-06-01 01:23:00,2015-06-01 13:40:00,104,3366
4524,UZ8136,10471,2415,2015-06-01 20:27:00,2015-06-02 17:56:00,104,3328
4525,UZ8188,12637,10016,2015-06-01 21:01:00,2015-06-02 07:39:00,104,3331
4526,UZ8584,5441,8059,2015-06-01 10:29:00,2015-06-01 18:47:00,104,3394
4527,UZ8861,8558,2133,2015-06-01 19:16:00,2015-06-02 06:56:00,104,3339
4528,UZ9263,11695,2671,2015-06-01 03:19:00,2015-06-01 06:52:00,104,3338
4529,UZ9311,5877,13165,2015-06-01 01:08:00,2015-06-01 11:57:00,104,3375
4530,UZ9463,6977,201,2015-06-01 19:06:00,2015-06-02 07:19:00,104,3374
4531,UZ9541,1876,8190,2015-06-01 16:01:00,2015-06-02 03:24:00,104,3381
4532,UZ9948,8281,3572,2015-06-01 11:49:00,2015-06-02 02:32:00,104,3374
4533,VA1003,6269,9390,2015-06-01 01:00:00,2015-06-01 13:53:00,105,2775
4534,VA1084,2225,8532,2015-06-01 12:14:00,2015-06-01 18:37:00,105,2779
4535,VA1121,9297,10968,2015-06-01 20:29:00,2015-06-02 07:56:00,105,2762
4536,VA1155,5948,6434,2015-06-01 01:00:00,2015-06-01 02:08:00,105,2768
4537,VA1166,5581,1317,2015-06-01 02:29:00,2015-06-01 16:38:00,105,2757
4538,VA1399,7968,6375,2015-06-01 16:27:00,2015-06-02 11:10:00,105,2754
4539,VA1439,855,6411,2015-06-01 09:04:00,2015-06-01 21:59:00,105,2770
4540,VA1461,1202,5343,2015-06-01 06:18:00,2015-06-01 20:35:00,105,2758
4541,VA1499,10183,8442,2015-06-01 02:39:00,2015-06-01 14:03:00,105,2779
4542,VA1681,2961,4342,2015-06-01 01:02:00,2015-06-01 22:26:00,105,2770
4543,VA1893,10756,12194,2015-06-01 16:32:00,2015-06-01 20:20:00,105,2780
4544,VA1937,8968,11558,2015-06-01 08:30:00,2015-06-01 22:00:00,105,2764
4545,VA2093,7836,10807,2015-06-01 20:47:00,2015-06-01 22:23:00,105,2775
4546,VA2192,878,12381,2015-06-01 01:58:00,2015-06-01 10:16:00,105,2773
4547,VA2514,6062,6549,2015-06-01 00:31:00,2015-06-01 18:13:00,105,2761
4548,VA3184,3341,6705,2015-06-01 07:57:00,2015-06-02 05:11:00,105,2773
4549,VA3192,1097,4000,2015-06-01 00:02:00,2015-06-01 05:00:00,105,2777
4550,VA3203,12238,8600,2015-06-01 16:37:00,2015-06-02 01:52:00,105,2756
4551,VA3255,935,550,2015-06-01 03:39:00,2015-06-01 09:21:00,105,2757
4552,VA3372,2694,12935,2015-06-01 14:03:00,2015-06-02 05:34:00,105,2768
4553,VA3506,9572,11037,2015-06-01 22:05:00,2015-06-02 07:15:00,105,2763
4554,VA3726,11028,6301,2015-06-01 21:04:00,2015-06-02 04:19:00,105,2773
4555,VA4313,7195,11663,2015-06-01 23:38:00,2015-06-02 09:11:00,105,2766
4556,VA4525,11764,11759,2015-06-01 01:01:00,2015-06-01 03:35:00,105,2762
4557,VA4658,8366,7618,2015-06-01 09:25:00,2015-06-01 14:06:00,105,2767
4558,VA4702,12000,10203,2015-06-01 22:45:00,2015-06-02 15:57:00,105,2754
4559,VA4720,2137,9118,2015-06-01 01:30:00,2015-06-01 20:53:00,105,2766
4560,VA4787,7998,12670,2015-06-01 23:09:00,2015-06-02 17:37:00,105,2757
4561,VA4806,6039,7926,2015-06-01 07:14:00,2015-06-01 17:58:00,105,2772
4562,VA4961,1330,11544,2015-06-01 13:54:00,2015-06-01 15:38:00,105,2754
4563,VA5287,7337,4072,2015-06-01 19:16:00,2015-06-02 09:53:00,105,2778
4564,VA5490,10738,3908,2015-06-01 01:43:00,2015-06-01 05:13:00,105,2753
4565,VA5806,9335,9199,2015-06-01 12:16:00,2015-06-02 02:41:00,105,2776
4566,VA6895,11701,2654,2015-06-01 14:18:00,2015-06-02 04:02:00,105,2771
4567,VA7035,7522,1734,2015-06-01 16:18:00,2015-06-02 02:19:00,105,2755
4568,VA7324,9227,12803,2015-06-01 00:30:00,2015-06-01 10:09:00,105,2754
4569,VA7510,7089,1259,2015-06-01 13:16:00,2015-06-01 21:55:00,105,2778
4570,VA7543,8402,11759,2015-06-01 19:50:00,2015-06-02 09:37:00,105,2770
4571,VA7758,12443,13107,2015-06-01 22:29:00,2015-06-02 16:57:00,105,2762
4572,VA7782,8068,9868,2015-06-01 23:10:00,2015-06-02 03:37:00,105,2777
4573,VA7959,5025,9231,2015-06-01 08:04:00,2015-06-01 09:52:00,105,2779
4574,VA8054,8681,13428,2015-06-01 05:00:00,2015-06-01 15:57:00,105,2769
4575,VA8083,11540,6615,2015-06-01 06:15:00,2015-06-01 19:05:00,105,2774
4576,VA8144,1575,11979,2015-06-01 00:14:00,2015-06-01 18:28:00,105,2761
4577,VA8541,12596,12721,2015-06-01 01:35:00,2015-06-01 03:34:00,105,2767
4578,VA8597,10810,218,2015-06-01 02:26:00,2015-06-01 05:46:00,105,2774
4579,VA8874,8576,9256,2015-06-01 04:08:00,2015-06-01 14:26:00,105,2776
4580,VA8909,1181,6287,2015-06-01 02:11:00,2015-06-01 13:23:00,105,2777
4581,VA9077,10884,10078,2015-06-01 21:13:00,2015-06-01 21:46:00,105,2779
4582,VA9085,4147,10050,2015-06-01 00:43:00,2015-06-01 17:59:00,105,2765
4583,VA9228,11909,13153,2015-06-01 23:18:00,2015-06-02 16:52:00,105,2771
4584,VA9229,10292,5271,2015-06-01 20:12:00,2015-06-02 06:55:00,105,2763
4585,VA9904,11967,11915,2015-06-01 06:10:00,2015-06-01 15:00:00,105,2770
4586,VA9955,7491,8151,2015-06-01 03:40:00,2015-06-01 05:48:00,105,2775
4587,VE1125,8675,9677,2015-06-01 19:37:00,2015-06-02 03:36:00,106,1220
4588,VE1168,5226,4515,2015-06-01 21:14:00,2015-06-02 10:24:00,106,1221
4589,VE1296,12306,9769,2015-06-01 01:33:00,2015-06-01 09:49:00,106,1220
4590,VE1301,11577,434,2015-06-01 10:25:00,2015-06-01 19:56:00,106,1218
4591,VE1539,1387,11605,2015-06-01 02:20:00,2015-06-01 13:46:00,106,1220
4592,VE1699,819,10657,2015-06-01 09:18:00,2015-06-01 12:15:00,106,1221
4593,VE1850,7741,10455,2015-06-01 19:11:00,2015-06-02 01:19:00,106,1218
4594,VE1936,10450,7207,2015-06-01 00:57:00,2015-06-01 18:35:00,106,1221
4595,VE2015,12021,7477,2015-06-01 04:04:00,2015-06-01 09:34:00,106,1221
4596,VE2070,4980,1350,2015-06-01 09:35:00,2015-06-01 14:42:00,106,1218
4597,VE2135,958,10333,2015-06-01 21:03:00,2015-06-02 13:17:00,106,1221
4598,VE2596,9591,12191,2015-06-01 19:18:00,2015-06-02 10:22:00,106,1220
4599,VE2707,1648,7321,2015-06-01 16:17:00,2015-06-02 04:53:00,106,1219
4600,VE2759,5794,6825,2015-06-01 18:29:00,2015-06-02 13:05:00,106,1221
4601,VE2827,3527,6394,2015-06-01 06:22:00,2015-06-01 16:00:00,106,1218
4602,VE2914,6061,12870,2015-06-01 01:01:00,2015-06-01 14:26:00,106,1220
4603,VE3190,7538,5523,2015-06-01 02:51:00,2015-06-01 04:11:00,106,1220
4604,VE3232,7364,12721,2015-06-01 04:44:00,2015-06-01 06:26:00,106,1220
4605,VE3492,6002,7785,2015-06-01 03:05:00,2015-06-01 19:23:00,106,1221
4606,VE4244,8188,1998,2015-06-01 21:22:00,2015-06-02 11:38:00,106,1220
4607,VE4766,778,4544,2015-06-01 08:50:00,2015-06-01 14:04:00,106,1219
4608,VE4785,7409,9627,2015-06-01 02:51:00,2015-06-01 15:40:00,106,1219
4609,VE4898,178,6379,2015-06-01 10:55:00,2015-06-01 17:11:00,106,1221
4610,VE5272,338,8333,2015-06-01 15:55:00,2015-06-02 01:43:00,106,1219
4611,VE5342,2302,9258,2015-06-01 03:40:00,2015-06-01 19:21:00,106,1221
4612,VE5573,3081,8304,2015-06-01 02:10:00,2015-06-01 04:38:00,106,1219
4613,VE5578,11414,13373,2015-06-01 11:20:00,2015-06-01 20:27:00,106,1218
4614,VE5807,11737,8106,2015-06-01 10:36:00,2015-06-01 14:58:00,106,1221
4615,VE5816,7340,11180,2015-06-01 16:39:00,2015-06-02 01:06:00,106,1218
4616,VE6266,858,25,2015-06-01 15:59:00,2015-06-02 07:19:00,106,1221
4617,VE6307,6876,12739,2015-06-01 20:03:00,2015-06-02 03:56:00,106,1219
4618,VE6358,10731,5438,2015-06-01 06:12:00,2015-06-01 14:24:00,106,1219
4619,VE6941,9943,5432,2015-06-01 01:10:00,2015-06-01 07:25:00,106,1218
4620,VE7024,3735,12904,2015-06-01 15:24:00,2015-06-02 02:26:00,106,1220
4621,VE8730,4246,4316,2015-06-01 09:07:00,2015-06-02 00:52:00,106,1221
4622,VE9083,8401,1648,2015-06-01 15:13:00,2015-06-01 19:36:00,106,1221
4623,VE9357,615,6158,2015-06-01 15:28:00,2015-06-02 07:13:00,106,1220
4624,VE9785,9951,11849,2015-06-01 07:53:00,2015-06-01 10:41:00,106,1221
4625,VE9810,11025,11435,2015-06-01 03:31:00,2015-06-01 17:20:00,106,1220
4626,VI1376,2769,7522,2015-06-01 08:06:00,2015-06-01 21:13:00,107,3441
4627,VI1485,6239,3362,2015-06-01 06:57:00,2015-06-02 02:00:00,107,3432
4628,VI1556,10772,12633,2015-06-01 20:44:00,2015-06-02 12:24:00,107,3407
4629,VI1701,8261,11293,2015-06-01 11:14:00,2015-06-01 23:55:00,107,3455
4630,VI1732,9741,4185,2015-06-01 13:34:00,2015-06-02 05:39:00,107,3418
4631,VI1757,7852,11954,2015-06-01 02:02:00,2015-06-01 07:49:00,107,3432
4632,VI1824,6926,6123,2015-06-01 21:12:00,2015-06-01 22:19:00,107,3438
4633,VI2019,8722,8582,2015-06-01 03:35:00,2015-06-01 10:33:00,107,3420
4634,VI2077,11912,13543,2015-06-01 01:44:00,2015-06-01 08:58:00,107,3456
4635,VI2604,347,4709,2015-06-01 03:06:00,2015-06-01 17:01:00,107,3445
4636,VI2621,8120,104,2015-06-01 00:33:00,2015-06-01 14:17:00,107,3431
4637,VI2936,169,6053,2015-06-01 15:08:00,2015-06-02 11:06:00,107,3408
4638,VI3170,5832,11700,2015-06-01 23:00:00,2015-06-02 16:18:00,107,3459
4639,VI3438,4616,8892,2015-06-01 17:12:00,2015-06-02 09:47:00,107,3464
4640,VI3490,3503,10617,2015-06-01 22:22:00,2015-06-02 13:01:00,107,3437
4641,VI3554,4750,3019,2015-06-01 06:41:00,2015-06-01 15:57:00,107,3452
4642,VI3983,4906,8276,2015-06-01 19:21:00,2015-06-02 10:47:00,107,3445
4643,VI4471,9752,10265,2015-06-01 08:19:00,2015-06-01 19:36:00,107,3433
4644,VI4917,1606,12675,2015-06-01 23:00:00,2015-06-02 05:04:00,107,3411
4645,VI5224,2611,6989,2015-06-01 23:09:00,2015-06-02 03:22:00,107,3463
4646,VI5261,6633,930,2015-06-01 09:55:00,2015-06-01 11:22:00,107,3429
4647,VI5616,758,8813,2015-06-01 04:35:00,2015-06-01 12:56:00,107,3419
4648,VI6007,316,11758,2015-06-01 13:52:00,2015-06-02 02:21:00,107,3417
4649,VI6033,10713,11610,2015-06-01 13:50:00,2015-06-01 22:57:00,107,3426
4650,VI6299,8888,13024,2015-06-01 14:34:00,2015-06-01 16:19:00,107,3405
4651,VI6756,963,1411,2015-06-01 02:38:00,2015-06-01 07:30:00,107,3457
4652,VI7250,6031,122,2015-06-01 14:22:00,2015-06-01 19:38:00,107,3438
4653,VI7864,13387,11185,2015-06-01 16:54:00,2015-06-02 08:05:00,107,3447
4654,VI8418,7438,9208,2015-06-01 12:31:00,2015-06-02 09:06:00,107,3408
4655,VI8422,6486,7196,2015-06-01 10:31:00,2015-06-01 17:50:00,107,3408
4656,VI9120,11870,12103,2015-06-01 07:23:00,2015-06-02 00:12:00,107,3419
4657,VI9190,1232,6453,2015-06-01 20:05:00,2015-06-02 08:26:00,107,3452
4658,VI9415,12758,10789,2015-06-01 15:01:00,2015-06-01 22:14:00,107,3437
4659,VI9496,5770,4184,2015-06-01 10:10:00,2015-06-02 02:45:00,107,3413
4660,VI9675,349,8407,2015-06-01 03:38:00,2015-06-01 15:11:00,107,3426
4661,WA1035,6526,6380,2015-06-01 00:23:00,2015-06-01 12:55:00,108,5569
4662,WA1097,11896,10593,2015-06-01 04:37:00,2015-06-01 06:04:00,108,5501
4663,WA1126,3555,10719,2015-06-01 09:34:00,2015-06-01 17:08:00,108,5524
4664,WA1176,13297,11502,2015-06-01 20:00:00,2015-06-01 21:06:00,108,5572
4665,WA1379,6502,8427,2015-06-01 19:10:00,2015-06-02 10:20:00,108,5550
4666,WA1434,5431,10391,2015-06-01 14:10:00,2015-06-02 04:23:00,108,5503
4667,WA1493,10229,6245,2015-06-01 11:35:00,2015-06-01 15:38:00,108,5545
4668,WA1538,4424,903,2015-06-01 19:39:00,2015-06-02 16:54:00,108,5533
4669,WA1587,9894,4522,2015-06-01 22:37:00,2015-06-02 12:47:00,108,5557
4670,WA1642,6985,11071,2015-06-01 08:26:00,2015-06-01 16:01:00,108,5560
4671,WA2076,11194,2371,2015-06-01 11:34:00,2015-06-01 22:23:00,108,5578
4672,WA2198,9639,11679,2015-06-01 20:34:00,2015-06-02 06:43:00,108,5538
4673,WA2249,12887,75,2015-06-01 16:01:00,2015-06-02 04:16:00,108,5530
4674,WA2289,7836,9373,2015-06-01 03:11:00,2015-06-01 17:36:00,108,5522
4675,WA2641,10891,5830,2015-06-01 06:47:00,2015-06-01 21:58:00,108,5544
4676,WA2930,9512,7531,2015-06-01 12:29:00,2015-06-01 18:42:00,108,5511
4677,WA3186,10134,885,2015-06-01 02:46:00,2015-06-01 18:39:00,108,5523
4678,WA4065,12629,2006,2015-06-01 22:43:00,2015-06-02 15:59:00,108,5508
4679,WA4076,6080,13239,2015-06-01 18:30:00,2015-06-01 19:53:00,108,5540
4680,WA4213,1736,5811,2015-06-01 22:32:00,2015-06-02 16:46:00,108,5583
4681,WA4222,7104,8261,2015-06-01 23:53:00,2015-06-02 07:06:00,108,5570
