flightno,from,to,departure,arrival,airline_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday
SO1663,2078,12550,13:02:00,18:46:00,88,0,1,0,1,0,1,0
SO1760,7640,9255,01:23:00,03:33:00,88,1,1,0,1,0,1,1
SO1764,11967,1678,13:40:00,21:15:00,88,1,0,0,0,0,1,1
SO1939,9510,5502,09:29:00,22:21:00,88,0,0,1,0,0,1,1
SO1963,12603,4162,00:00:00,03:46:00,88,0,1,1,1,0,1,1
SO2116,3945,4584,05:14:00,21:35:00,88,1,1,1,0,1,0,0
SO2117,12408,7412,02:23:00,09:05:00,88,1,1,0,0,1,1,1
SO2154,8149,6616,12:08:00,00:40:00,88,1,0,0,0,0,1,1
SO2162,12152,10765,21:12:00,10:02:00,88,1,0,0,0,1,0,1
SO2168,12002,12786,11:01:00,20:11:00,88,1,1,0,0,0,0,0
SO2243,9233,9669,00:09:00,10:01:00,88,1,0,1,0,1,1,0
SO2397,12673,11763,08:09:00,03:51:00,88,0,1,1,0,1,0,0
SO2502,4670,12132,19:19:00,13:52:00,88,0,0,0,0,0,1,1
SO2564,12633,2514,05:06:00,18:26:00,88,0,1,1,0,0,0,1
SO2644,706,406,12:33:00,23:10:00,88,0,0,1,1,1,0,0
SO2749,13409,4399,01:28:00,04:17:00,88,0,1,1,1,0,1,1
SO2930,3393,13407,00:03:00,04:42:00,88,1,0,0,0,0,0,1
SO3073,12008,12768,04:11:00,21:37:00,88,0,1,1,0,0,0,1
SO3155,4843,1582,19:27:00,05:05:00,88,1,1,1,0,1,1,0
SO3177,5400,11532,17:23:00,06:01:00,88,1,1,0,1,1,1,1
SO3428,11154,10650,00:17:00,11:51:00,88,0,0,1,1,0,1,0
SO3431,7616,10819,08:35:00,15:33:00,88,0,0,1,1,1,1,1
SO3553,10612,7961,17:24:00,20:52:00,88,1,0,0,0,1,1,0
SO3761,11780,4879,21:12:00,07:06:00,88,0,0,1,0,0,0,0
SO3988,11373,12139,02:58:00,08:14:00,88,0,1,0,0,1,0,0
SO4186,4344,3243,19:10:00,15:51:00,88,0,1,1,1,1,1,0
SO4232,6454,2861,23:36:00,16:41:00,88,0,0,0,1,0,1,1
SO4270,9751,9248,09:13:00,17:06:00,88,1,1,0,0,1,1,0
SO4367,9230,201,22:19:00,02:29:00,88,1,1,1,0,1,0,0
SO4418,2814,11456,19:05:00,00:36:00,88,0,1,1,1,1,1,1
SO4482,7079,6037,12:19:00,09:02:00,88,1,0,0,0,0,0,1
SO4552,2227,10962,07:07:00,20:59:00,88,1,1,1,0,1,0,1
SO4639,10021,12654,21:27:00,22:43:00,88,0,0,0,0,0,1,0
SO4703,9697,9976,10:32:00,22:27:00,88,0,1,1,1,1,1,0
SO4710,9259,13507,04:23:00,15:18:00,88,0,1,1,1,1,0,0
SO4775,5090,12640,17:23:00,06:27:00,88,1,0,0,1,1,1,0
SO4859,9138,10138,07:34:00,16:31:00,88,0,1,1,1,1,1,1
SO4874,1748,7317,03:11:00,18:36:00,88,0,0,1,0,0,0,1
SO4969,12618,278,06:35:00,16:11:00,88,0,0,1,1,1,1,1
SO5275,744,11823,07:14:00,11:41:00,88,0,0,1,0,1,1,1
SO5466,8516,588,08:10:00,19:13:00,88,1,0,1,1,0,0,1
SO5764,12635,9250,10:47:00,12:29:00,88,0,0,1,0,0,0,1
SO5780,10234,5969,01:34:00,12:34:00,88,0,1,0,0,1,0,1
SO5891,5297,7088,13:00:00,05:17:00,88,0,1,1,1,1,1,1
SO6391,10122,8099,02:14:00,07:49:00,88,0,0,0,0,1,1,1
SO6408,6870,11415,16:26:00,02:42:00,88,1,1,0,0,1,1,1
SO6491,11128,12786,00:17:00,16:26:00,88,1,1,0,1,1,0,1
SO6746,12719,13165,07:22:00,07:46:00,88,0,1,0,0,0,1,0
SO6887,7420,4971,17:32:00,06:02:00,88,0,1,1,1,1,1,1
SO7069,3484,9181,20:01:00,10:49:00,88,0,1,1,0,0,0,1
SO7110,9252,10532,07:39:00,08:30:00,88,0,1,0,0,1,1,0
SO7449,10349,11263,06:30:00,08:19:00,88,0,1,0,0,1,0,0
SO7454,5030,8482,18:24:00,03:34:00,88,1,0,1,1,1,0,0
SO7506,3207,12461,03:07:00,22:18:00,88,0,0,0,0,0,0,1
SO7595,9928,10813,13:33:00,00:47:00,88,0,1,1,1,0,1,0
SO7622,7469,1480,18:38:00,07:34:00,88,0,0,1,0,1,1,0
SO7743,10259,6042,13:49:00,15:46:00,88,1,0,1,0,1,1,0
SO7785,6719,5574,20:42:00,06:28:00,88,1,1,1,0,1,1,0
SO7793,12605,3745,00:15:00,03:42:00,88,0,1,1,0,0,0,1
SO7812,9409,7222,07:07:00,00:30:00,88,0,1,0,0,1,0,0
SO7839,12760,3341,08:23:00,23:03:00,88,0,0,1,1,1,1,0
SO7952,1613,600,15:26:00,02:52:00,88,1,0,1,0,0,1,0
SO7968,3911,13136,06:31:00,09:43:00,88,1,0,0,0,0,1,1
SO7976,4907,1923,06:53:00,22:27:00,88,0,1,0,1,1,0,0
SO8504,11115,6641,14:21:00,16:26:00,88,1,0,1,0,0,1,0
SO8920,13094,12714,16:39:00,22:03:00,88,1,1,0,1,1,1,0
SO9105,9205,6342,21:39:00,12:15:00,88,1,0,0,0,0,1,1
SO9132,3394,13247,21:15:00,06:32:00,88,0,1,1,0,1,0,0
SO9144,5798,879,14:03:00,19:44:00,88,1,0,1,1,1,1,0
SO9157,2586,1172,07:32:00,15:30:00,88,0,1,1,1,1,1,1
SO9188,6830,1203,10:41:00,01:39:00,88,1,1,1,0,1,0,1
SO9219,9336,8220,11:20:00,22:58:00,88,0,1,1,0,0,0,1
SO9286,11305,11249,12:21:00,06:56:00,88,0,0,1,1,1,1,1
SO9447,6274,11087,01:02:00,10:09:00,88,0,1,1,1,0,1,1
SO9455,10863,11383,19:30:00,15:50:00,88,0,0,0,1,0,1,1
SO9526,5478,2286,10:01:00,22:58:00,88,0,0,1,0,1,0,0
SO9701,9513,3834,11:13:00,21:47:00,88,0,1,0,1,0,1,0
SO9879,11500,896,03:29:00,15:33:00,88,1,1,0,1,0,1,1
SO9937,13161,833,18:43:00,05:15:00,88,0,1,1,0,1,0,0
SO9969,9091,1331,23:57:00,15:52:00,88,0,1,1,1,0,0,0
SP1065,7033,7372,15:03:00,16:18:00,89,0,0,1,0,1,1,0
SP1190,587,5394,23:11:00,08:42:00,89,1,0,0,1,1,1,0
SP1198,11019,9646,07:35:00,08:16:00,89,1,0,1,1,0,1,1
SP1214,9394,4515,03:23:00,12:57:00,89,1,0,1,0,0,1,1
SP1333,10343,8453,18:56:00,00:06:00,89,1,0,0,0,1,0,0
SP1386,2990,12577,00:11:00,18:17:00,89,1,0,1,1,1,1,1
SP1410,6265,8340,19:31:00,23:58:00,89,0,0,1,0,0,1,1
SP1461,11548,12840,06:48:00,19:54:00,89,0,1,1,0,1,0,0
SP1558,9416,9958,07:04:00,15:40:00,89,1,1,1,0,1,1,1
SP1679,11776,6781,15:12:00,00:11:00,89,1,0,0,0,0,0,1
SP1740,7976,8161,18:19:00,05:40:00,89,0,1,1,0,1,1,1
SP1774,12128,10578,01:26:00,11:37:00,89,0,0,1,0,0,0,1
SP2033,11443,7921,16:27:00,05:23:00,89,0,1,0,1,0,1,0
SP2162,11593,6465,10:22:00,18:54:00,89,1,0,1,1,1,0,0
SP2375,4936,8079,02:06:00,08:33:00,89,0,1,0,1,0,0,0
SP2447,221,12570,21:44:00,18:33:00,89,0,0,1,0,1,0,1
SP2535,8704,1774,08:54:00,22:52:00,89,1,0,0,1,0,1,1
SP2581,9947,992,03:36:00,14:48:00,89,0,1,0,0,1,0,1
SP2613,5483,7449,17:54:00,20:20:00,89,0,1,0,0,0,0,1
SP2691,1255,5658,20:51:00,13:30:00,89,0,1,0,0,0,0,0
SP2735,1411,12628,20:32:00,23:47:00,89,0,0,0,0,0,1,0
SP2760,400,4872,06:21:00,19:26:00,89,1,1,0,0,0,0,0
SP3028,10121,9471,14:53:00,05:43:00,89,1,1,0,1,0,1,1
SP3100,962,3181,15:06:00,06:32:00,89,0,0,0,1,1,0,0
SP3212,9565,7814,23:08:00,23:55:00,89,0,1,0,1,1,1,0
SP3288,7512,1653,04:33:00,13:06:00,89,1,1,0,1,1,0,0
SP3328,5548,10317,04:29:00,14:24:00,89,1,0,0,0,1,1,1
SP3414,11071,8207,03:59:00,23:00:00,89,0,0,1,0,1,1,0
SP3497,10241,5113,07:55:00,09:17:00,89,1,1,0,1,0,0,0
SP3612,10583,4980,10:08:00,19:03:00,89,1,0,0,0,1,1,0
SP3621,9634,12776,21:06:00,07:46:00,89,0,1,1,0,1,0,0
SP3679,11642,6819,01:37:00,16:01:00,89,1,1,1,1,1,1,0
SP3786,184,1789,15:50:00,18:42:00,89,0,0,1,1,0,1,0
SP3985,952,6599,15:18:00,02:28:00,89,1,0,1,1,1,0,0
SP4091,10639,12995,14:09:00,17:41:00,89,0,1,0,0,1,1,0
SP4155,9157,5428,20:30:00,01:52:00,89,1,0,1,0,0,1,1
SP4186,1799,7267,15:06:00,07:26:00,89,0,1,0,1,1,0,0
SP4249,6156,9141,15:18:00,22:17:00,89,1,1,0,0,1,0,0
SP4256,11234,6984,11:15:00,22:39:00,89,0,1,0,1,1,0,1
SP4268,4843,8970,05:15:00,15:23:00,89,1,1,0,1,0,0,0
SP4297,8280,928,07:04:00,10:15:00,89,0,0,1,1,1,1,0
SP4522,1756,86,14:17:00,04:09:00,89,0,0,1,0,0,1,0
SP4644,13369,11908,03:12:00,13:42:00,89,0,0,0,0,1,0,0
SP5204,8915,13504,23:03:00,11:35:00,89,0,0,0,1,1,0,1
SP5226,1925,12718,02:49:00,10:00:00,89,0,1,1,0,1,0,1
SP5234,1505,1695,03:19:00,14:44:00,89,0,1,0,0,1,1,0
SP5368,1868,10845,07:52:00,00:17:00,89,0,1,0,1,0,0,1
SP5604,509,6131,19:39:00,01:18:00,89,0,1,1,0,0,0,1
SP5691,8048,8414,17:23:00,02:32:00,89,1,0,0,0,0,0,1
SP5709,5183,4415,11:19:00,13:43:00,89,1,1,1,0,1,1,0
SP5715,4747,10647,00:27:00,02:37:00,89,1,0,0,1,0,1,1
SP5726,7225,9615,07:48:00,19:01:00,89,0,1,1,1,0,0,1
SP5740,1732,477,21:10:00,04:18:00,89,1,0,0,0,1,1,1
SP5984,10607,9807,17:11:00,04:17:00,89,1,0,1,1,1,0,0
SP6456,3561,1063,02:40:00,10:32:00,89,1,0,0,1,0,1,0
SP6672,2616,12910,14:25:00,07:41:00,89,1,1,0,1,1,0,0
SP6947,643,12367,15:34:00,02:42:00,89,0,0,0,0,0,0,1
SP6970,11885,8658,23:42:00,06:10:00,89,1,0,1,1,0,0,1
SP7054,1739,1886,12:00:00,04:46:00,89,0,0,1,0,0,0,0
SP7298,6600,9628,05:20:00,19:40:00,89,0,0,1,0,0,0,0
SP7344,8494,5941,06:57:00,00:29:00,89,0,1,1,0,0,1,1
SP7350,2072,7470,23:21:00,10:09:00,89,0,1,0,0,1,1,0
SP7691,376,9969,01:08:00,12:13:00,89,0,1,1,1,1,0,1
SP7741,9067,4515,16:05:00,03:11:00,89,1,0,0,0,0,0,1
SP7837,11063,4171,11:54:00,16:07:00,89,0,1,1,1,0,0,0
SP8138,6397,789,09:05:00,20:08:00,89,0,1,0,1,1,0,1
SP8424,12583,5,20:33:00,05:19:00,89,1,0,0,1,1,0,0
SP8429,2233,9748,17:37:00,13:58:00,89,1,0,0,1,0,1,0
SP8461,1745,11732,11:55:00,21:29:00,89,1,1,0,1,0,1,1
SP8649,301,6405,22:36:00,15:26:00,89,0,1,0,1,0,0,0
SP8897,3593,11865,00:16:00,21:23:00,89,0,0,1,1,1,0,1
SP9374,2075,104,11:21:00,07:36:00,89,0,1,0,1,0,0,0
SP9487,1435,12980,07:10:00,14:41:00,89,1,1,1,1,0,0,1
SP9821,7579,3052,19:00:00,14:12:00,89,0,0,0,1,0,1,1
SP9834,1269,623,12:34:00,01:04:00,89,1,1,1,0,0,1,0
SP9995,7710,9201,15:08:00,05:33:00,89,1,0,1,0,1,1,1
SR1045,3501,866,01:31:00,20:01:00,90,0,1,1,0,1,0,0
SR1095,7523,2905,08:21:00,23:12:00,90,1,0,0,0,1,0,0
SR1110,492,95,18:24:00,22:01:00,90,1,1,1,0,1,0,1
SR1411,2743,1060,21:35:00,15:36:00,90,0,1,1,0,0,0,0
SR1467,10333,3315,23:21:00,17:48:00,90,1,1,0,0,0,0,1
SR1468,7782,11510,06:29:00,17:11:00,90,1,1,0,1,0,0,0
SR1497,11915,5024,03:54:00,09:01:00,90,1,0,1,1,1,1,1
SR1527,4267,1532,15:05:00,04:29:00,90,1,0,1,0,1,1,1
SR1544,12688,163,09:15:00,21:37:00,90,1,1,1,0,0,0,1
SR1605,6928,611,04:59:00,14:23:00,90,1,1,1,1,1,0,1
SR1655,4103,7398,02:35:00,18:51:00,90,1,0,1,1,1,0,0
SR1674,11258,11449,01:11:00,03:40:00,90,0,0,0,1,0,1,1
SR1679,3129,6531,03:35:00,21:29:00,90,0,0,0,0,1,0,1
SR1701,1993,6884,02:25:00,13:22:00,90,0,0,1,0,0,0,0
SR1923,4873,5901,02:33:00,09:08:00,90,1,0,1,1,1,0,1
SR1978,4936,13402,03:39:00,20:26:00,90,0,0,0,1,0,1,1
SR2015,9853,268,04:59:00,19:55:00,90,0,0,1,1,1,1,1
SR2119,1897,344,22:24:00,15:55:00,90,1,0,1,1,0,0,1
SR2567,3497,7870,06:02:00,08:39:00,90,0,0,1,1,0,0,1
SR2683,6509,2468,00:11:00,19:23:00,90,1,0,0,0,1,0,1
SR2708,10226,4843,17:04:00,12:39:00,90,0,0,1,1,0,0,1
SR2861,3224,10676,10:37:00,23:27:00,90,0,1,0,1,0,1,0
SR2985,10053,355,01:54:00,07:17:00,90,1,1,0,0,0,1,0
SR3181,2312,8583,00:24:00,17:22:00,90,0,1,0,0,0,0,0
SR3223,6763,10227,21:59:00,22:39:00,90,1,1,0,0,1,1,1
SR3356,230,5984,07:31:00,04:31:00,90,1,0,1,0,0,0,1
SR3582,10773,10030,11:16:00,23:30:00,90,1,1,0,1,0,0,0
SR3687,2375,10661,02:30:00,17:40:00,90,1,0,1,1,1,0,1
SR4182,1559,8510,06:31:00,09:44:00,90,0,0,0,0,1,1,0
SR4184,6373,10378,04:54:00,02:11:00,90,0,0,0,1,0,0,0
SR4214,7885,7998,11:27:00,13:24:00,90,1,1,1,0,0,0,0
SR4361,4154,6078,03:10:00,00:35:00,90,0,0,0,0,0,1,1
SR4421,4962,7467,02:17:00,19:39:00,90,1,0,0,0,0,0,0
SR4489,6267,12206,06:06:00,20:08:00,90,1,1,1,1,1,0,1
SR4528,3109,3245,22:08:00,18:52:00,90,1,1,0,1,1,1,0
SR4603,12759,7772,16:55:00,04:12:00,90,1,0,0,1,1,1,1
SR4687,1150,7123,02:07:00,07:17:00,90,0,0,1,0,0,0,1
SR5053,4515,10385,04:32:00,07:14:00,90,1,1,1,0,1,1,0
SR5160,5426,11156,07:21:00,21:50:00,90,0,1,0,0,1,0,1
SR5325,747,4539,21:12:00,08:57:00,90,1,0,0,1,1,1,0
SR5655,8904,7950,01:29:00,15:03:00,90,0,0,0,0,1,1,0
SR5918,1304,3399,05:02:00,15:45:00,90,1,1,0,0,1,0,0
SR6351,7914,4352,10:20:00,00:07:00,90,1,1,0,0,1,1,0
SR6426,941,1870,04:33:00,06:28:00,90,0,1,0,1,0,1,1
SR6442,9453,9985,12:31:00,04:23:00,90,1,1,1,1,1,0,0
SR6486,3678,6425,14:03:00,06:49:00,90,1,0,0,0,1,1,0
SR6581,1376,4338,05:45:00,13:48:00,90,0,0,0,1,1,1,0
SR6677,10727,6378,06:02:00,07:14:00,90,0,0,0,0,1,0,0
SR6994,7100,6422,23:03:00,09:25:00,90,1,0,1,1,0,1,1
SR7281,2413,3521,16:38:00,10:06:00,90,1,1,0,1,1,1,0
SR7387,1932,12566,15:13:00,23:48:00,90,1,1,0,0,1,1,0
SR7646,8707,10061,16:47:00,22:17:00,90,1,1,0,0,1,1,1
SR7674,6924,12889,14:29:00,15:18:00,90,1,1,1,0,0,1,0
SR7867,5346,3372,20:51:00,08:28:00,90,1,1,1,0,1,1,0
SR8062,7376,3272,18:45:00,03:32:00,90,0,0,1,0,1,0,1
SR8239,6015,12118,08:17:00,17:04:00,90,1,1,1,0,1,1,0
SR8249,991,8669,22:14:00,13:10:00,90,0,0,0,1,0,0,0
SR8303,6376,1940,18:36:00,07:26:00,90,1,1,1,1,0,1,1
SR8318,5183,2857,19:14:00,07:55:00,90,1,0,0,1,0,0,0
SR8332,5247,7163,01:34:00,10:33:00,90,0,0,1,0,0,1,1
SR8333,160,10752,06:38:00,02:20:00,90,1,0,0,0,1,1,1
SR8336,944,2869,00:53:00,11:54:00,90,1,0,0,1,1,0,0
SR8352,906,10503,17:12:00,07:01:00,90,0,0,1,1,1,1,1
SR8508,8817,12925,13:07:00,02:14:00,90,0,1,1,0,0,1,0
SR8552,6724,4897,20:36:00,13:33:00,90,1,0,0,0,0,1,1
SR8743,1613,12082,20:43:00,14:42:00,90,1,0,0,1,0,1,1
SR8792,6884,553,20:20:00,07:53:00,90,0,1,1,0,1,0,1
SR8938,12935,6500,01:15:00,20:39:00,90,1,0,1,0,0,1,0
SR8939,1172,163,17:13:00,06:00:00,90,0,1,0,1,1,0,1
SR8980,3129,1919,09:17:00,04:29:00,90,0,1,0,0,1,1,1
SR9020,5471,1892,09:25:00,17:33:00,90,1,0,0,0,0,1,0
SR9097,6044,1741,11:39:00,20:06:00,90,0,0,1,0,0,0,0
SR9120,6130,11256,05:14:00,02:49:00,90,0,1,1,0,1,0,1
SR9248,6504,8731,03:18:00,07:42:00,90,1,0,0,1,1,0,1
SR9265,12402,1419,06:34:00,21:09:00,90,1,1,0,1,0,0,0
SR9402,4690,5862,21:56:00,13:48:00,90,1,0,0,1,0,1,0
SR9622,1921,10061,13:14:00,18:42:00,90,0,1,1,1,1,0,1
SR9998,4185,10754,07:06:00,19:26:00,90,0,1,0,1,0,1,1
ST1065,12219,4482,17:10:00,06:39:00,91,0,1,1,0,1,1,0
ST1085,5298,217,20:25:00,11:26:00,91,1,1,0,1,0,0,1
ST1236,2307,13297,12:41:00,08:51:00,91,0,1,0,1,0,1,0
ST1251,378,12786,09:10:00,11:03:00,91,0,1,0,0,0,1,0
ST1465,4064,10172,15:22:00,19:48:00,91,0,0,0,1,1,1,0
ST1499,7249,12672,04:23:00,13:45:00,91,0,1,1,1,1,0,0
ST1549,7364,3658,15:27:00,07:09:00,91,1,1,0,0,1,0,1
ST1587,963,5686,06:03:00,06:38:00,91,1,0,1,0,1,0,1
ST1620,4697,1497,08:13:00,14:05:00,91,1,1,1,1,0,0,1
ST1626,13481,844,03:05:00,15:11:00,91,0,1,0,0,1,1,1
ST1677,12805,11962,03:20:00,04:25:00,91,1,1,1,1,1,0,1
ST1738,11471,5641,06:34:00,18:21:00,91,1,0,0,0,0,0,1
ST1791,6850,4753,01:03:00,11:43:00,91,1,1,0,1,1,1,1
ST1801,7639,2940,00:24:00,03:08:00,91,1,0,1,1,1,1,0
ST1861,4781,10413,20:24:00,23:14:00,91,1,1,1,0,0,1,1
ST1920,10949,4716,23:14:00,12:06:00,91,1,1,0,1,0,0,1
ST1931,7181,10900,13:25:00,01:36:00,91,0,1,0,1,0,1,1
ST1990,13154,5808,07:27:00,21:05:00,91,1,0,0,0,0,0,1
ST2058,5866,6227,15:19:00,19:29:00,91,0,1,0,0,0,0,1
ST2257,10171,8031,14:16:00,16:16:00,91,0,0,0,1,1,0,0
ST2369,11390,2122,01:40:00,17:47:00,91,1,0,1,1,0,1,0
ST2421,3557,13471,22:58:00,04:16:00,91,0,0,1,0,1,0,1
ST2431,1179,7437,02:17:00,20:31:00,91,1,1,0,0,0,0,0
ST2675,7188,435,02:43:00,22:15:00,91,1,1,0,0,0,0,0
ST2853,11831,10137,01:21:00,15:37:00,91,0,0,1,1,1,1,0
ST3226,7339,6043,02:15:00,13:41:00,91,1,1,0,0,1,1,0
ST3312,5845,1886,02:51:00,22:54:00,91,0,1,1,0,1,0,0
ST3429,11517,5837,22:27:00,14:43:00,91,1,1,1,1,1,1,0
ST3822,10629,13376,15:57:00,23:34:00,91,1,1,0,1,1,0,0
ST3849,12106,3662,14:34:00,02:05:00,91,1,0,0,1,1,1,0
ST4287,6009,7362,20:38:00,07:12:00,91,1,1,0,0,0,0,1
ST4430,6062,7393,17:23:00,23:07:00,91,1,1,0,1,1,0,1
ST4472,893,5399,00:58:00,18:25:00,91,1,1,1,1,0,1,0
ST4731,5841,3022,23:05:00,09:53:00,91,1,0,1,0,1,0,0
ST4754,10600,1185,15:24:00,01:23:00,91,0,1,1,1,1,1,0
ST4782,6570,3844,00:37:00,09:42:00,91,1,0,0,0,0,0,1
ST4871,10508,4728,08:29:00,20:29:00,91,1,1,0,0,1,0,1
ST4918,12832,11149,23:10:00,17:11:00,91,0,0,0,0,1,0,1
ST4952,8182,13062,09:06:00,22:16:00,91,1,1,0,1,0,0,1
ST5177,6515,8753,00:33:00,01:06:00,91,0,0,0,1,0,0,0
ST5574,3831,1697,07:38:00,08:11:00,91,1,0,0,1,1,1,1
ST5682,4100,11175,05:10:00,21:44:00,91,1,1,1,0,0,0,1
ST6149,13152,8999,08:12:00,06:02:00,91,0,1,1,0,0,0,1
ST6158,93,13239,10:02:00,22:44:00,91,1,0,1,0,1,0,1
ST6230,12185,11226,00:13:00,07:18:00,91,0,1,0,0,0,1,0
ST6264,6171,872,21:44:00,03:11:00,91,1,0,0,1,0,1,0
ST6331,7525,77,06:31:00,16:34:00,91,1,1,1,0,0,1,1
ST6394,12857,4730,14:18:00,01:47:00,91,0,1,1,0,0,0,1
ST6482,8684,9024,03:20:00,16:50:00,91,1,0,1,0,1,1,0
ST6567,1822,8822,01:04:00,10:17:00,91,0,0,0,0,1,0,0
ST6678,1232,7734,00:39:00,03:59:00,91,1,0,1,0,0,0,1
ST7378,12478,4,20:17:00,23:43:00,91,0,1,0,1,0,0,0
ST7408,10532,9070,22:31:00,17:50:00,91,1,1,1,0,0,1,0
ST7469,2731,10682,20:28:00,07:41:00,91,1,0,1,0,0,1,1
ST7911,3177,1349,00:13:00,04:05:00,91,1,1,1,1,0,0,1
ST8025,2883,12837,19:15:00,21:42:00,91,1,0,0,0,1,0,0
ST8152,3863,8251,00:11:00,11:11:00,91,1,1,1,1,1,0,0
ST8198,6734,8664,21:55:00,00:10:00,91,1,1,1,1,0,1,0
ST8349,3812,12069,18:22:00,09:48:00,91,0,1,1,0,1,1,1
ST8536,13099,10629,23:22:00,17:20:00,91,0,1,0,1,0,1,0
ST8550,992,7845,01:05:00,03:13:00,91,0,1,0,0,1,0,1
ST8623,9194,1920,01:22:00,04:51:00,91,0,1,1,0,1,1,0
ST8748,4578,11163,01:37:00,14:54:00,91,0,0,0,0,0,1,1
ST8898,6694,517,16:53:00,18:55:00,91,0,1,0,0,1,0,1
ST9144,10391,9958,05:18:00,18:09:00,91,1,1,1,1,0,0,1
ST9162,4719,11355,11:33:00,21:04:00,91,0,1,0,0,1,0,1
ST9223,3187,9348,23:23:00,14:27:00,91,0,1,0,1,0,0,0
ST9324,567,8559,02:37:00,12:44:00,91,1,0,1,0,0,0,1
ST9359,1702,4974,19:32:00,13:04:00,91,0,1,0,0,0,1,0
ST9443,5420,2987,16:14:00,02:32:00,91,0,1,0,1,1,1,0
ST9532,6077,10321,13:08:00,18:49:00,91,1,0,0,1,1,1,1
ST9533,13505,4589,01:28:00,04:00:00,91,1,1,1,0,0,0,0
ST9635,7194,3831,09:36:00,16:50:00,91,0,1,0,0,1,1,1
ST9648,9700,2161,02:19:00,13:36:00,91,1,0,1,0,1,1,0
ST9910,8500,3129,01:22:00,13:54:00,91,0,0,1,1,0,1,1
ST9970,6560,10032,20:51:00,08:38:00,91,0,1,0,0,0,0,0
SU1008,7292,2285,14:38:00,09:52:00,92,1,1,0,1,0,1,1
SU1022,10361,10206,04:12:00,20:03:00,92,0,0,1,1,0,0,0
SU1085,5373,8227,16:19:00,18:56:00,92,1,1,1,0,1,0,1
SU1166,12996,6343,08:20:00,13:45:00,92,1,1,0,1,0,1,1
SU1208,6316,5263,18:03:00,21:28:00,92,0,1,0,1,0,0,1
SU1240,10400,1924,21:06:00,10:58:00,92,1,0,0,0,1,1,1
SU1241,6956,13219,15:00:00,15:50:00,92,1,0,0,1,1,0,0
SU1328,980,10495,21:06:00,01:06:00,92,0,0,1,1,1,1,1
SU1433,8488,11549,02:43:00,10:58:00,92,1,1,1,1,0,1,1
SU1545,670,6913,01:37:00,05:48:00,92,1,0,1,0,1,1,1
SU1587,5592,11433,04:03:00,17:24:00,92,1,0,0,0,0,1,0
SU1608,9769,3909,11:37:00,14:20:00,92,0,0,0,0,0,0,1
SU1612,278,3640,11:00:00,12:31:00,92,1,1,1,0,1,1,0
SU1676,2940,2551,06:05:00,08:54:00,92,1,1,1,0,0,1,1
SU1906,3503,10364,03:12:00,20:20:00,92,1,1,0,1,0,0,0
SU1915,12704,2852,21:51:00,01:08:00,92,1,0,0,1,1,0,0
SU1923,11153,8069,04:12:00,19:16:00,92,0,1,1,1,1,1,0
SU1955,4552,1850,14:30:00,04:38:00,92,0,1,0,1,0,1,0
SU1965,2961,3315,16:33:00,11:13:00,92,0,0,0,1,1,1,0
SU2020,10607,7450,12:09:00,23:19:00,92,1,0,1,1,1,0,0
SU2047,943,6554,07:36:00,09:09:00,92,0,1,1,1,0,0,1
SU2052,9104,1703,00:09:00,15:21:00,92,1,1,0,0,0,0,1
SU2140,10108,12870,12:39:00,01:54:00,92,1,0,0,0,0,1,0
SU2268,2241,7931,13:26:00,22:16:00,92,0,1,0,1,1,1,0
SU2303,11912,6380,17:20:00,04:36:00,92,0,0,1,0,0,0,1
SU2304,6878,12448,11:20:00,01:33:00,92,0,0,0,0,1,0,0
SU2556,12340,5399,23:07:00,01:45:00,92,0,0,0,1,0,0,0
SU2792,5384,12876,17:44:00,03:51:00,92,1,0,1,1,1,1,1
SU2971,5272,12696,12:37:00,19:20:00,92,0,1,0,0,1,1,0
SU3093,1444,909,12:48:00,18:40:00,92,1,0,1,1,0,0,0
SU3100,5306,9929,03:35:00,13:47:00,92,0,1,1,0,1,1,0
SU3171,10599,1135,11:04:00,22:42:00,92,0,1,1,1,1,1,1
SU3189,12770,13183,07:31:00,10:23:00,92,1,0,0,0,1,0,0
SU3412,13357,9208,04:37:00,13:40:00,92,0,1,0,1,0,0,1
SU3421,8015,8858,15:01:00,23:42:00,92,0,0,0,1,0,1,0
SU3807,4014,2415,23:44:00,00:42:00,92,0,1,0,0,0,1,0
SU4063,4762,3527,21:26:00,00:38:00,92,0,1,1,0,0,0,1
SU4200,7496,5584,00:04:00,04:12:00,92,1,0,1,1,0,0,1
SU4250,5845,10157,17:08:00,19:55:00,92,0,1,1,1,1,0,0
SU4414,10942,3096,12:07:00,00:04:00,92,1,0,1,0,0,1,1
SU4822,7250,4187,14:24:00,17:08:00,92,0,1,1,0,1,1,0
SU4881,6664,1037,18:04:00,03:15:00,92,1,1,1,1,0,1,0
SU5261,9873,3160,06:09:00,09:53:00,92,1,0,0,0,1,1,0
SU5402,5724,6843,20:28:00,09:31:00,92,1,0,1,1,1,1,1
SU5420,3664,6541,00:31:00,18:25:00,92,0,0,1,1,1,0,1
SU5610,5382,11215,20:52:00,06:05:00,92,0,0,1,1,1,1,1
SU5641,175,13502,09:44:00,15:45:00,92,1,0,1,1,1,0,0
SU5764,13194,7247,07:40:00,21:28:00,92,0,0,1,1,1,0,1
SU5952,750,7163,05:42:00,14:57:00,92,1,1,1,1,1,1,1
